doc_id,sex,score,ZFYA
3186,female,-0.48,-0.48
3182,female,-0.48,-0.48
3188,female,-0.48,-0.48
3189,male,-0.48,-0.48
3190,male,-0.48,-0.48
3183,female,-0.48,-0.48
3176,male,-0.48,-0.48
3181,female,-0.48,-0.48
3179,male,-0.48,-0.48
3178,male,-0.48,-0.48
3177,male,-0.48,-0.48
3173,male,-0.48,-0.48
3175,female,-0.48,-0.48
3174,female,-0.48,-0.48
3180,male,-0.48,-0.48
3197,male,-0.49,-0.49
3202,female,-0.49,-0.49
3201,male,-0.49,-0.49
3200,male,-0.49,-0.49
3199,female,-0.49,-0.49
3198,female,-0.49,-0.49
3196,male,-0.49,-0.49
3195,male,-0.49,-0.49
3194,male,-0.49,-0.49
3193,male,-0.49,-0.49
3192,male,-0.49,-0.49
3191,female,-0.49,-0.49
3217,male,-0.5,-0.5
3216,female,-0.5,-0.5
3215,male,-0.5,-0.5
3214,female,-0.5,-0.5
3211,male,-0.5,-0.5
3213,male,-0.5,-0.5
3212,male,-0.5,-0.5
3207,female,-0.5,-0.5
3210,male,-0.5,-0.5
3208,male,-0.5,-0.5
3206,male,-0.5,-0.5
3205,male,-0.5,-0.5
3204,female,-0.5,-0.5
3203,male,-0.5,-0.5
3209,male,-0.5,-0.5
3228,male,-0.51,-0.51
3235,female,-0.51,-0.51
3234,female,-0.51,-0.51
3233,male,-0.51,-0.51
3232,male,-0.51,-0.51
3231,male,-0.51,-0.51
3230,male,-0.51,-0.51
3229,female,-0.51,-0.51
3227,male,-0.51,-0.51
3226,female,-0.51,-0.51
3225,female,-0.51,-0.51
3224,male,-0.51,-0.51
3223,female,-0.51,-0.51
3222,female,-0.51,-0.51
3221,female,-0.51,-0.51
3220,female,-0.51,-0.51
3219,male,-0.51,-0.51
3218,male,-0.51,-0.51
3243,male,-0.52,-0.52
3249,male,-0.52,-0.52
3248,male,-0.52,-0.52
3247,male,-0.52,-0.52
3246,female,-0.52,-0.52
3245,female,-0.52,-0.52
3244,female,-0.52,-0.52
3241,male,-0.52,-0.52
3242,female,-0.52,-0.52
3239,male,-0.52,-0.52
3238,male,-0.52,-0.52
3237,male,-0.52,-0.52
3236,male,-0.52,-0.52
3240,female,-0.52,-0.52
3256,female,-0.53,-0.53
3262,female,-0.53,-0.53
3261,male,-0.53,-0.53
3260,female,-0.53,-0.53
3259,male,-0.53,-0.53
3257,female,-0.53,-0.53
3258,male,-0.53,-0.53
3255,male,-0.53,-0.53
3254,female,-0.53,-0.53
3253,male,-0.53,-0.53
3252,female,-0.53,-0.53
3251,female,-0.53,-0.53
3250,female,-0.53,-0.53
3281,female,-0.54,-0.54
3280,male,-0.54,-0.54
3279,female,-0.54,-0.54
3273,female,-0.54,-0.54
3278,male,-0.54,-0.54
3277,male,-0.54,-0.54
3276,male,-0.54,-0.54
3275,male,-0.54,-0.54
3274,female,-0.54,-0.54
3266,male,-0.54,-0.54
3272,female,-0.54,-0.54
3270,male,-0.54,-0.54
3269,male,-0.54,-0.54
3268,male,-0.54,-0.54
3267,male,-0.54,-0.54
3265,female,-0.54,-0.54
3264,male,-0.54,-0.54
3263,male,-0.54,-0.54
3271,female,-0.54,-0.54
3291,male,-0.55,-0.55
3297,male,-0.55,-0.55
3296,male,-0.55,-0.55
3295,female,-0.55,-0.55
3294,male,-0.55,-0.55
3293,male,-0.55,-0.55
3292,female,-0.55,-0.55
3290,male,-0.55,-0.55
3282,male,-0.55,-0.55
3288,male,-0.55,-0.55
3287,male,-0.55,-0.55
3286,male,-0.55,-0.55
3285,female,-0.55,-0.55
3284,female,-0.55,-0.55
3283,male,-0.55,-0.55
3289,female,-0.55,-0.55
3312,female,-0.56,-0.56
3309,female,-0.56,-0.56
3310,male,-0.56,-0.56
3311,male,-0.56,-0.56
3307,female,-0.56,-0.56
3313,male,-0.56,-0.56
3314,female,-0.56,-0.56
3315,male,-0.56,-0.56
3308,male,-0.56,-0.56
3305,male,-0.56,-0.56
3306,male,-0.56,-0.56
3304,female,-0.56,-0.56
3303,male,-0.56,-0.56
3302,female,-0.56,-0.56
3301,male,-0.56,-0.56
3300,male,-0.56,-0.56
3299,male,-0.56,-0.56
3298,female,-0.56,-0.56
3323,male,-0.57,-0.57
3327,male,-0.57,-0.57
3326,female,-0.57,-0.57
3325,male,-0.57,-0.57
3324,male,-0.57,-0.57
3322,male,-0.57,-0.57
3321,female,-0.57,-0.57
3320,male,-0.57,-0.57
3319,male,-0.57,-0.57
3318,male,-0.57,-0.57
3317,male,-0.57,-0.57
3316,male,-0.57,-0.57
3337,female,-0.58,-0.58
3346,male,-0.58,-0.58
3345,male,-0.58,-0.58
3344,male,-0.58,-0.58
3343,female,-0.58,-0.58
3342,male,-0.58,-0.58
3341,male,-0.58,-0.58
3340,female,-0.58,-0.58
3339,male,-0.58,-0.58
3338,female,-0.58,-0.58
3336,female,-0.58,-0.58
3335,female,-0.58,-0.58
3334,female,-0.58,-0.58
3333,female,-0.58,-0.58
3332,female,-0.58,-0.58
3331,male,-0.58,-0.58
3330,male,-0.58,-0.58
3329,female,-0.58,-0.58
3328,male,-0.58,-0.58
3362,male,-0.59,-0.59
3359,male,-0.59,-0.59
3360,male,-0.59,-0.59
3361,male,-0.59,-0.59
3356,female,-0.59,-0.59
3363,female,-0.59,-0.59
3364,female,-0.59,-0.59
3365,male,-0.59,-0.59
3357,female,-0.59,-0.59
3358,female,-0.59,-0.59
3353,male,-0.59,-0.59
3355,female,-0.59,-0.59
3354,female,-0.59,-0.59
3352,female,-0.59,-0.59
3351,male,-0.59,-0.59
3350,female,-0.59,-0.59
3349,male,-0.59,-0.59
3348,male,-0.59,-0.59
3347,male,-0.59,-0.59
3377,male,-0.6,-0.6
3379,female,-0.6,-0.6
3378,male,-0.6,-0.6
3371,female,-0.6,-0.6
3380,male,-0.6,-0.6
3381,female,-0.6,-0.6
3375,male,-0.6,-0.6
3376,male,-0.6,-0.6
3369,female,-0.6,-0.6
3374,female,-0.6,-0.6
3372,female,-0.6,-0.6
3370,female,-0.6,-0.6
3366,male,-0.6,-0.6
3368,male,-0.6,-0.6
3367,male,-0.6,-0.6
3373,male,-0.6,-0.6
3390,male,-0.61,-0.61
3396,male,-0.61,-0.61
3395,male,-0.61,-0.61
3394,male,-0.61,-0.61
3393,male,-0.61,-0.61
3392,female,-0.61,-0.61
3391,male,-0.61,-0.61
3387,male,-0.61,-0.61
3389,female,-0.61,-0.61
3388,male,-0.61,-0.61
3386,female,-0.61,-0.61
3385,female,-0.61,-0.61
3384,male,-0.61,-0.61
3383,male,-0.61,-0.61
3382,male,-0.61,-0.61
3409,female,-0.62,-0.62
3406,male,-0.62,-0.62
3408,male,-0.62,-0.62
3404,male,-0.62,-0.62
3410,male,-0.62,-0.62
3411,male,-0.62,-0.62
3405,male,-0.62,-0.62
3407,male,-0.62,-0.62
3403,male,-0.62,-0.62
3400,female,-0.62,-0.62
3398,female,-0.62,-0.62
3399,male,-0.62,-0.62
3402,female,-0.62,-0.62
3401,female,-0.62,-0.62
3397,male,-0.62,-0.62
3418,female,-0.63,-0.63
3423,male,-0.63,-0.63
3422,male,-0.63,-0.63
3421,female,-0.63,-0.63
3419,female,-0.63,-0.63
3420,male,-0.63,-0.63
3417,male,-0.63,-0.63
3416,male,-0.63,-0.63
3415,female,-0.63,-0.63
3414,female,-0.63,-0.63
3413,male,-0.63,-0.63
3412,male,-0.63,-0.63
3431,male,-0.64,-0.64
3437,male,-0.64,-0.64
3436,male,-0.64,-0.64
3435,female,-0.64,-0.64
3434,male,-0.64,-0.64
3433,female,-0.64,-0.64
3432,male,-0.64,-0.64
3438,male,-0.64,-0.64
3430,male,-0.64,-0.64
3428,female,-0.64,-0.64
3427,male,-0.64,-0.64
3426,female,-0.64,-0.64
3425,female,-0.64,-0.64
3429,male,-0.64,-0.64
3424,female,-0.64,-0.64
3443,male,-0.65,-0.65
3445,female,-0.65,-0.65
3444,male,-0.65,-0.65
3441,female,-0.65,-0.65
3442,male,-0.65,-0.65
3439,male,-0.65,-0.65
3440,female,-0.65,-0.65
3451,female,-0.66,-0.66
3456,female,-0.66,-0.66
3455,female,-0.66,-0.66
3454,male,-0.66,-0.66
3453,male,-0.66,-0.66
3452,male,-0.66,-0.66
3449,male,-0.66,-0.66
3448,male,-0.66,-0.66
3447,female,-0.66,-0.66
3446,male,-0.66,-0.66
3450,male,-0.66,-0.66
3462,female,-0.67,-0.67
3463,female,-0.67,-0.67
3467,male,-0.67,-0.67
3466,female,-0.67,-0.67
3465,male,-0.67,-0.67
3464,male,-0.67,-0.67
3457,male,-0.67,-0.67
3461,male,-0.67,-0.67
3460,female,-0.67,-0.67
3459,female,-0.67,-0.67
3458,female,-0.67,-0.67
3476,female,-0.68,-0.68
3475,male,-0.68,-0.68
3474,female,-0.68,-0.68
3472,female,-0.68,-0.68
3473,male,-0.68,-0.68
3471,female,-0.68,-0.68
3468,female,-0.68,-0.68
3470,female,-0.68,-0.68
3469,male,-0.68,-0.68
3485,female,-0.69,-0.69
3492,female,-0.69,-0.69
3491,male,-0.69,-0.69
3477,female,-0.69,-0.69
3488,male,-0.69,-0.69
3487,male,-0.69,-0.69
3486,male,-0.69,-0.69
3490,female,-0.69,-0.69
3484,male,-0.69,-0.69
3480,female,-0.69,-0.69
3483,male,-0.69,-0.69
3478,female,-0.69,-0.69
3479,male,-0.69,-0.69
3489,female,-0.69,-0.69
3481,male,-0.69,-0.69
3482,female,-0.69,-0.69
3493,male,-0.7,-0.7
3494,female,-0.7,-0.7
3496,female,-0.7,-0.7
3497,male,-0.7,-0.7
3498,female,-0.7,-0.7
3499,female,-0.7,-0.7
3500,male,-0.7,-0.7
3495,male,-0.7,-0.7
3506,male,-0.71,-0.71
3510,female,-0.71,-0.71
3509,female,-0.71,-0.71
3508,female,-0.71,-0.71
3507,female,-0.71,-0.71
3505,male,-0.71,-0.71
3503,female,-0.71,-0.71
3502,male,-0.71,-0.71
3501,male,-0.71,-0.71
3504,male,-0.71,-0.71
3514,male,-0.72,-0.72
3517,male,-0.72,-0.72
3515,female,-0.72,-0.72
3516,male,-0.72,-0.72
3513,male,-0.72,-0.72
3512,male,-0.72,-0.72
3511,male,-0.72,-0.72
3527,male,-0.73,-0.73
3534,male,-0.73,-0.73
3533,male,-0.73,-0.73
3532,male,-0.73,-0.73
3531,male,-0.73,-0.73
3530,male,-0.73,-0.73
3529,female,-0.73,-0.73
3528,female,-0.73,-0.73
3524,male,-0.73,-0.73
3526,male,-0.73,-0.73
3525,female,-0.73,-0.73
3523,male,-0.73,-0.73
3522,female,-0.73,-0.73
3521,female,-0.73,-0.73
3520,male,-0.73,-0.73
3519,male,-0.73,-0.73
3518,female,-0.73,-0.73
3543,female,-0.74,-0.74
3550,female,-0.74,-0.74
3549,female,-0.74,-0.74
3548,male,-0.74,-0.74
3547,female,-0.74,-0.74
3546,female,-0.74,-0.74
3544,male,-0.74,-0.74
3545,female,-0.74,-0.74
3542,male,-0.74,-0.74
3535,male,-0.74,-0.74
3540,male,-0.74,-0.74
3539,male,-0.74,-0.74
3538,female,-0.74,-0.74
3537,female,-0.74,-0.74
3536,male,-0.74,-0.74
3541,female,-0.74,-0.74
3560,female,-0.75,-0.75
3568,female,-0.75,-0.75
3567,female,-0.75,-0.75
3566,male,-0.75,-0.75
3565,female,-0.75,-0.75
3564,female,-0.75,-0.75
3563,male,-0.75,-0.75
3562,male,-0.75,-0.75
3561,female,-0.75,-0.75
3559,female,-0.75,-0.75
3555,male,-0.75,-0.75
3552,male,-0.75,-0.75
3553,male,-0.75,-0.75
3554,female,-0.75,-0.75
3551,male,-0.75,-0.75
3556,male,-0.75,-0.75
3557,female,-0.75,-0.75
3558,male,-0.75,-0.75
3579,male,-0.76,-0.76
3588,male,-0.76,-0.76
3587,female,-0.76,-0.76
3586,male,-0.76,-0.76
3585,male,-0.76,-0.76
3584,female,-0.76,-0.76
3583,female,-0.76,-0.76
3582,male,-0.76,-0.76
3581,female,-0.76,-0.76
3580,female,-0.76,-0.76
3577,female,-0.76,-0.76
3578,female,-0.76,-0.76
3576,male,-0.76,-0.76
3575,female,-0.76,-0.76
3574,female,-0.76,-0.76
3573,female,-0.76,-0.76
3572,male,-0.76,-0.76
3571,female,-0.76,-0.76
3570,female,-0.76,-0.76
3569,female,-0.76,-0.76
3592,male,-0.77,-0.77
3593,female,-0.77,-0.77
3590,female,-0.77,-0.77
3591,male,-0.77,-0.77
3589,female,-0.77,-0.77
3600,male,-0.78,-0.78
3605,male,-0.78,-0.78
3604,male,-0.78,-0.78
3603,female,-0.78,-0.78
3602,female,-0.78,-0.78
3601,female,-0.78,-0.78
3596,male,-0.78,-0.78
3599,male,-0.78,-0.78
3598,female,-0.78,-0.78
3597,male,-0.78,-0.78
3595,male,-0.78,-0.78
3594,male,-0.78,-0.78
3613,male,-0.79,-0.79
3618,female,-0.79,-0.79
3617,male,-0.79,-0.79
3616,male,-0.79,-0.79
3615,female,-0.79,-0.79
3614,female,-0.79,-0.79
3607,male,-0.79,-0.79
3612,male,-0.79,-0.79
3610,female,-0.79,-0.79
3609,male,-0.79,-0.79
3608,male,-0.79,-0.79
3606,female,-0.79,-0.79
3611,male,-0.79,-0.79
3626,male,-0.8,-0.8
3631,male,-0.8,-0.8
3630,male,-0.8,-0.8
3629,female,-0.8,-0.8
3628,female,-0.8,-0.8
3627,female,-0.8,-0.8
3625,male,-0.8,-0.8
3624,male,-0.8,-0.8
3623,male,-0.8,-0.8
3622,female,-0.8,-0.8
3621,male,-0.8,-0.8
3620,male,-0.8,-0.8
3619,male,-0.8,-0.8
3638,female,-0.81,-0.81
3644,male,-0.81,-0.81
3643,male,-0.81,-0.81
3641,male,-0.81,-0.81
3640,male,-0.81,-0.81
3639,female,-0.81,-0.81
3642,male,-0.81,-0.81
3637,male,-0.81,-0.81
3635,female,-0.81,-0.81
3634,female,-0.81,-0.81
3633,male,-0.81,-0.81
3632,female,-0.81,-0.81
3636,female,-0.81,-0.81
3650,male,-0.82,-0.82
3654,female,-0.82,-0.82
3653,male,-0.82,-0.82
3652,male,-0.82,-0.82
3651,female,-0.82,-0.82
3648,female,-0.82,-0.82
3649,female,-0.82,-0.82
3647,male,-0.82,-0.82
3646,male,-0.82,-0.82
3645,male,-0.82,-0.82
3659,female,-0.83,-0.83
3661,female,-0.83,-0.83
3660,male,-0.83,-0.83
3655,female,-0.83,-0.83
3658,female,-0.83,-0.83
3657,male,-0.83,-0.83
3656,female,-0.83,-0.83
3683,male,-0.84,-0.84
3682,female,-0.84,-0.84
3681,female,-0.84,-0.84
3673,male,-0.84,-0.84
3679,female,-0.84,-0.84
3678,male,-0.84,-0.84
3677,male,-0.84,-0.84
3676,female,-0.84,-0.84
3675,female,-0.84,-0.84
3674,male,-0.84,-0.84
3680,male,-0.84,-0.84
3672,female,-0.84,-0.84
3666,male,-0.84,-0.84
3662,male,-0.84,-0.84
3663,female,-0.84,-0.84
3664,male,-0.84,-0.84
3665,female,-0.84,-0.84
3671,female,-0.84,-0.84
3667,male,-0.84,-0.84
3669,female,-0.84,-0.84
3670,male,-0.84,-0.84
3668,male,-0.84,-0.84
3690,female,-0.85,-0.85
3696,male,-0.85,-0.85
3695,female,-0.85,-0.85
3694,male,-0.85,-0.85
3693,male,-0.85,-0.85
3692,female,-0.85,-0.85
3691,male,-0.85,-0.85
3689,female,-0.85,-0.85
3688,male,-0.85,-0.85
3687,male,-0.85,-0.85
3686,female,-0.85,-0.85
3685,female,-0.85,-0.85
3684,male,-0.85,-0.85
3703,female,-0.86,-0.86
3707,male,-0.86,-0.86
3706,male,-0.86,-0.86
3705,female,-0.86,-0.86
3704,female,-0.86,-0.86
3708,female,-0.86,-0.86
3702,male,-0.86,-0.86
3697,female,-0.86,-0.86
3700,male,-0.86,-0.86
3699,female,-0.86,-0.86
3698,male,-0.86,-0.86
3701,female,-0.86,-0.86
3715,female,-0.87,-0.87
3714,female,-0.87,-0.87
3713,female,-0.87,-0.87
3712,female,-0.87,-0.87
3711,male,-0.87,-0.87
3709,female,-0.87,-0.87
3710,male,-0.87,-0.87
3720,female,-0.88,-0.88
3724,female,-0.88,-0.88
3722,female,-0.88,-0.88
3721,male,-0.88,-0.88
3723,female,-0.88,-0.88
3719,female,-0.88,-0.88
3718,male,-0.88,-0.88
3717,male,-0.88,-0.88
3716,male,-0.88,-0.88
3738,female,-0.89,-0.89
3737,female,-0.89,-0.89
3736,female,-0.89,-0.89
3735,male,-0.89,-0.89
3734,male,-0.89,-0.89
3733,male,-0.89,-0.89
3732,female,-0.89,-0.89
3731,male,-0.89,-0.89
3730,male,-0.89,-0.89
3729,female,-0.89,-0.89
3727,female,-0.89,-0.89
3726,male,-0.89,-0.89
3725,female,-0.89,-0.89
3728,female,-0.89,-0.89
3744,male,-0.9,-0.9
3749,female,-0.9,-0.9
3748,male,-0.9,-0.9
3747,female,-0.9,-0.9
3746,female,-0.9,-0.9
3745,female,-0.9,-0.9
3743,male,-0.9,-0.9
3740,male,-0.9,-0.9
3739,male,-0.9,-0.9
3742,female,-0.9,-0.9
3741,male,-0.9,-0.9
3750,female,-0.91,-0.91
3751,male,-0.91,-0.91
3752,male,-0.91,-0.91
3753,male,-0.91,-0.91
3754,female,-0.91,-0.91
3755,female,-0.91,-0.91
3756,male,-0.91,-0.91
3757,male,-0.91,-0.91
3758,female,-0.91,-0.91
3759,female,-0.91,-0.91
3767,male,-0.92,-0.92
3766,male,-0.92,-0.92
3765,male,-0.92,-0.92
3764,male,-0.92,-0.92
3763,female,-0.92,-0.92
3761,male,-0.92,-0.92
3760,male,-0.92,-0.92
3762,female,-0.92,-0.92
3768,female,-0.93,-0.93
3769,female,-0.93,-0.93
3770,male,-0.93,-0.93
3771,male,-0.93,-0.93
3772,male,-0.93,-0.93
3773,female,-0.93,-0.93
3774,male,-0.93,-0.93
3775,female,-0.93,-0.93
3776,male,-0.93,-0.93
3780,male,-0.94,-0.94
3783,female,-0.94,-0.94
3782,female,-0.94,-0.94
3781,male,-0.94,-0.94
3779,male,-0.94,-0.94
3777,female,-0.94,-0.94
3778,male,-0.94,-0.94
3791,female,-0.95,-0.95
3798,male,-0.95,-0.95
3797,female,-0.95,-0.95
3796,male,-0.95,-0.95
3795,female,-0.95,-0.95
3794,female,-0.95,-0.95
3792,male,-0.95,-0.95
3793,female,-0.95,-0.95
3790,female,-0.95,-0.95
3789,male,-0.95,-0.95
3788,female,-0.95,-0.95
3787,female,-0.95,-0.95
3786,female,-0.95,-0.95
3785,male,-0.95,-0.95
3784,female,-0.95,-0.95
3805,male,-0.96,-0.96
3810,female,-0.96,-0.96
3809,female,-0.96,-0.96
3808,male,-0.96,-0.96
3807,male,-0.96,-0.96
3806,female,-0.96,-0.96
3799,male,-0.96,-0.96
3804,male,-0.96,-0.96
3803,female,-0.96,-0.96
3802,female,-0.96,-0.96
3801,male,-0.96,-0.96
3800,female,-0.96,-0.96
3825,female,-0.97,-0.97
3824,female,-0.97,-0.97
3823,female,-0.97,-0.97
3822,male,-0.97,-0.97
3821,male,-0.97,-0.97
3819,male,-0.97,-0.97
3820,male,-0.97,-0.97
3816,male,-0.97,-0.97
3818,female,-0.97,-0.97
3815,male,-0.97,-0.97
3814,male,-0.97,-0.97
3813,male,-0.97,-0.97
3812,male,-0.97,-0.97
3811,male,-0.97,-0.97
3817,female,-0.97,-0.97
3834,male,-0.98,-0.98
3841,female,-0.98,-0.98
3840,male,-0.98,-0.98
3839,female,-0.98,-0.98
3838,female,-0.98,-0.98
3836,female,-0.98,-0.98
3835,male,-0.98,-0.98
3837,female,-0.98,-0.98
3833,male,-0.98,-0.98
3831,male,-0.98,-0.98
3826,female,-0.98,-0.98
3830,male,-0.98,-0.98
3829,female,-0.98,-0.98
3828,female,-0.98,-0.98
3827,female,-0.98,-0.98
3832,male,-0.98,-0.98
3848,female,-0.99,-0.99
3853,male,-0.99,-0.99
3852,male,-0.99,-0.99
3851,male,-0.99,-0.99
3850,male,-0.99,-0.99
3849,male,-0.99,-0.99
3845,male,-0.99,-0.99
3847,female,-0.99,-0.99
3846,male,-0.99,-0.99
3844,male,-0.99,-0.99
3843,female,-0.99,-0.99
3842,female,-0.99,-0.99
3857,male,-1.0,-1.0
3858,female,-1.0,-1.0
3854,male,-1.0,-1.0
3856,male,-1.0,-1.0
3855,female,-1.0,-1.0
3859,female,-1.01,-1.01
3860,male,-1.01,-1.01
3861,female,-1.01,-1.01
3862,female,-1.01,-1.01
3863,male,-1.01,-1.01
3864,male,-1.01,-1.01
3870,female,-1.02,-1.02
3874,female,-1.02,-1.02
3872,female,-1.02,-1.02
3871,female,-1.02,-1.02
3873,female,-1.02,-1.02
3869,female,-1.02,-1.02
3868,female,-1.02,-1.02
3867,male,-1.02,-1.02
3866,female,-1.02,-1.02
3865,male,-1.02,-1.02
3883,male,-1.03,-1.03
3882,male,-1.03,-1.03
3881,male,-1.03,-1.03
3880,female,-1.03,-1.03
3879,male,-1.03,-1.03
3878,male,-1.03,-1.03
3877,female,-1.03,-1.03
3876,female,-1.03,-1.03
3875,male,-1.03,-1.03
3889,male,-1.04,-1.04
3893,male,-1.04,-1.04
3892,female,-1.04,-1.04
3891,female,-1.04,-1.04
3890,male,-1.04,-1.04
3885,male,-1.04,-1.04
3888,male,-1.04,-1.04
3886,female,-1.04,-1.04
3884,male,-1.04,-1.04
3887,male,-1.04,-1.04
3900,male,-1.05,-1.05
3903,male,-1.05,-1.05
3902,male,-1.05,-1.05
3901,male,-1.05,-1.05
3899,female,-1.05,-1.05
3898,female,-1.05,-1.05
3897,male,-1.05,-1.05
3896,male,-1.05,-1.05
3895,female,-1.05,-1.05
3894,male,-1.05,-1.05
3909,female,-1.06,-1.06
3912,male,-1.06,-1.06
3911,male,-1.06,-1.06
3910,female,-1.06,-1.06
3904,female,-1.06,-1.06
3908,male,-1.06,-1.06
3907,male,-1.06,-1.06
3906,male,-1.06,-1.06
3905,male,-1.06,-1.06
3923,male,-1.07,-1.07
3922,female,-1.07,-1.07
3921,male,-1.07,-1.07
3918,male,-1.07,-1.07
3919,female,-1.07,-1.07
3920,female,-1.07,-1.07
3917,male,-1.07,-1.07
3915,female,-1.07,-1.07
3914,male,-1.07,-1.07
3913,female,-1.07,-1.07
3916,male,-1.07,-1.07
3930,male,-1.08,-1.08
3933,female,-1.08,-1.08
3932,female,-1.08,-1.08
3931,male,-1.08,-1.08
3929,female,-1.08,-1.08
3928,female,-1.08,-1.08
3927,male,-1.08,-1.08
3926,female,-1.08,-1.08
3925,male,-1.08,-1.08
3924,female,-1.08,-1.08
3941,male,-1.09,-1.09
3946,female,-1.09,-1.09
3945,female,-1.09,-1.09
3944,female,-1.09,-1.09
3943,female,-1.09,-1.09
3942,male,-1.09,-1.09
3935,female,-1.09,-1.09
3940,male,-1.09,-1.09
3939,male,-1.09,-1.09
3938,male,-1.09,-1.09
3937,female,-1.09,-1.09
3936,female,-1.09,-1.09
3934,female,-1.09,-1.09
3955,male,-1.1,-1.1
3954,male,-1.1,-1.1
3951,male,-1.1,-1.1
3952,female,-1.1,-1.1
3953,male,-1.1,-1.1
3950,male,-1.1,-1.1
3947,male,-1.1,-1.1
3949,male,-1.1,-1.1
3948,male,-1.1,-1.1
3960,male,-1.11,-1.11
3963,male,-1.11,-1.11
3962,male,-1.11,-1.11
3961,male,-1.11,-1.11
3956,male,-1.11,-1.11
3959,female,-1.11,-1.11
3957,male,-1.11,-1.11
3958,male,-1.11,-1.11
3964,male,-1.12,-1.12
3965,male,-1.12,-1.12
3969,male,-1.13,-1.13
3970,male,-1.13,-1.13
3971,male,-1.13,-1.13
3968,female,-1.13,-1.13
3967,female,-1.13,-1.13
3966,female,-1.13,-1.13
3976,male,-1.14,-1.14
3979,male,-1.14,-1.14
3977,female,-1.14,-1.14
3978,male,-1.14,-1.14
3975,male,-1.14,-1.14
3973,male,-1.14,-1.14
3972,female,-1.14,-1.14
3974,male,-1.14,-1.14
3987,male,-1.15,-1.15
3994,male,-1.15,-1.15
3993,female,-1.15,-1.15
3992,male,-1.15,-1.15
3991,male,-1.15,-1.15
3990,male,-1.15,-1.15
3989,male,-1.15,-1.15
3988,male,-1.15,-1.15
3986,male,-1.15,-1.15
3984,male,-1.15,-1.15
3983,male,-1.15,-1.15
3982,female,-1.15,-1.15
3981,male,-1.15,-1.15
3980,male,-1.15,-1.15
3985,male,-1.15,-1.15
3995,female,-1.16,-1.16
3996,female,-1.16,-1.16
3997,male,-1.16,-1.16
3998,female,-1.16,-1.16
4002,male,-1.17,-1.17
4003,male,-1.17,-1.17
4004,female,-1.17,-1.17
4001,female,-1.17,-1.17
3999,male,-1.17,-1.17
4000,male,-1.17,-1.17
4008,male,-1.18,-1.18
4010,female,-1.18,-1.18
4009,female,-1.18,-1.18
4011,male,-1.18,-1.18
4007,female,-1.18,-1.18
4006,male,-1.18,-1.18
4005,male,-1.18,-1.18
4012,male,-1.19,-1.19
4013,female,-1.19,-1.19
4014,male,-1.19,-1.19
4015,male,-1.19,-1.19
4016,female,-1.2,-1.2
4017,male,-1.2,-1.2
4024,male,-1.21,-1.21
4023,female,-1.21,-1.21
4022,male,-1.21,-1.21
4020,female,-1.21,-1.21
4021,male,-1.21,-1.21
4018,female,-1.21,-1.21
4019,female,-1.21,-1.21
4025,male,-1.22,-1.22
4027,male,-1.22,-1.22
4028,female,-1.22,-1.22
4026,female,-1.22,-1.22
4034,male,-1.23,-1.23
4038,male,-1.23,-1.23
4036,male,-1.23,-1.23
4035,male,-1.23,-1.23
4039,female,-1.23,-1.23
4033,female,-1.23,-1.23
4030,female,-1.23,-1.23
4032,female,-1.23,-1.23
4029,female,-1.23,-1.23
4037,male,-1.23,-1.23
4031,male,-1.23,-1.23
4040,female,-1.24,-1.24
4041,male,-1.24,-1.24
4042,female,-1.24,-1.24
4044,female,-1.24,-1.24
4045,female,-1.24,-1.24
4043,female,-1.24,-1.24
4046,male,-1.25,-1.25
4047,male,-1.25,-1.25
4048,female,-1.25,-1.25
4049,male,-1.25,-1.25
4054,female,-1.26,-1.26
4057,female,-1.26,-1.26
4056,female,-1.26,-1.26
4055,female,-1.26,-1.26
4053,male,-1.26,-1.26
4051,female,-1.26,-1.26
4050,male,-1.26,-1.26
4052,male,-1.26,-1.26
4062,female,-1.27,-1.27
4065,female,-1.27,-1.27
4064,female,-1.27,-1.27
4063,male,-1.27,-1.27
4061,male,-1.27,-1.27
4060,female,-1.27,-1.27
4059,male,-1.27,-1.27
4058,female,-1.27,-1.27
4074,male,-1.28,-1.28
4080,female,-1.28,-1.28
4079,male,-1.28,-1.28
4078,female,-1.28,-1.28
4077,male,-1.28,-1.28
4076,male,-1.28,-1.28
4075,male,-1.28,-1.28
4071,female,-1.28,-1.28
4073,female,-1.28,-1.28
4072,male,-1.28,-1.28
4070,female,-1.28,-1.28
4069,female,-1.28,-1.28
4068,male,-1.28,-1.28
4067,female,-1.28,-1.28
4066,female,-1.28,-1.28
4081,male,-1.29,-1.29
4082,female,-1.29,-1.29
4083,male,-1.29,-1.29
4084,male,-1.29,-1.29
4085,female,-1.29,-1.29
4091,male,-1.3,-1.3
4090,female,-1.3,-1.3
4089,male,-1.3,-1.3
4088,male,-1.3,-1.3
4086,male,-1.3,-1.3
4087,female,-1.3,-1.3
4092,male,-1.31,-1.31
4094,female,-1.31,-1.31
4095,female,-1.31,-1.31
4093,male,-1.31,-1.31
4096,male,-1.32,-1.32
4097,female,-1.32,-1.32
4098,female,-1.32,-1.32
4099,male,-1.32,-1.32
4100,male,-1.32,-1.32
4104,male,-1.33,-1.33
4105,male,-1.33,-1.33
4106,male,-1.33,-1.33
4103,female,-1.33,-1.33
4102,female,-1.33,-1.33
4101,female,-1.33,-1.33
4108,male,-1.34,-1.34
