doc_id,D,sex,score_x,score_y
1598,1598,male,0.76015,0.76015
1602,1602,male,0.75991,0.75991
1604,1604,male,0.75986,0.75986
1605,1605,male,0.75986,0.75986
1606,1606,male,0.75981,0.75981
1607,1607,male,0.75981,0.75981
1610,1610,male,0.75972,0.75972
1611,1611,male,0.75967,0.75967
1614,1614,male,0.75962,0.75962
1617,1617,male,0.75948,0.75948
1618,1618,male,0.75943,0.75943
1619,1620,male,0.75938,0.75938
1621,1621,female,0.759,0.759
1622,1622,male,0.759,0.759
1623,1623,male,0.7589,0.7589
1624,1624,male,0.75881,0.75881
1629,1630,male,0.75838,0.75838
1630,1629,male,0.75838,0.75838
1631,1632,male,0.75833,0.75833
1632,1631,male,0.75833,0.75833
1638,1638,male,0.75776,0.75776
1639,1639,male,0.75761,0.75761
1640,1641,male,0.75742,0.75742
1641,1640,male,0.75742,0.75742
1642,1642,male,0.75737,0.75737
1643,1643,male,0.75733,0.75733
1646,1646,male,0.75723,0.75723
1647,1647,male,0.75714,0.75714
1651,1649,male,0.75709,0.75709
1652,1652,male,0.75699,0.75699
1653,1653,male,0.75694,0.75694
1655,1655,male,0.7568,0.7568
1660,1660,male,0.75651,0.75651
1663,1663,male,0.75637,0.75637
1665,1665,male,0.75623,0.75623
1667,1667,male,0.75604,0.75604
1668,1668,male,0.75599,0.75599
1671,1671,male,0.75589,0.75589
1673,1674,male,0.7558,0.7558
1679,1679,male,0.75561,0.75561
1685,1685,male,0.75541,0.75541
1691,1692,male,0.75508,0.75508
1692,1691,male,0.75508,0.75508
1694,1694,male,0.75498,0.75498
1695,1695,male,0.75498,0.75498
1697,1697,male,0.75494,0.75494
1699,1699,male,0.75489,0.75489
1700,1700,male,0.75474,0.75474
1701,1703,male,0.75465,0.75465
1702,1701,male,0.75465,0.75465
1703,1702,male,0.75465,0.75465
1705,1705,male,0.75455,0.75455
1708,1708,male,0.75441,0.75441
1710,1710,male,0.75436,0.75436
1713,1713,male,0.75422,0.75422
1717,1717,male,0.75393,0.75393
1719,1719,male,0.75384,0.75384
1722,1722,male,0.75374,0.75374
1723,1723,male,0.7536,0.7536
1724,1724,male,0.7536,0.7536
1725,1725,male,0.7535,0.7535
1727,1727,male,0.75345,0.75345
1728,1728,male,0.75341,0.75341
1730,1730,male,0.75336,0.75336
1733,1733,male,0.75322,0.75322
1735,1737,male,0.75317,0.75317
1737,1736,male,0.75317,0.75317
1738,1738,male,0.75312,0.75312
1739,1739,male,0.75302,0.75302
1741,1741,male,0.75293,0.75293
1743,1744,male,0.75288,0.75288
1745,1745,male,0.75278,0.75278
1747,1747,male,0.75274,0.75274
1749,1749,male,0.75269,0.75269
1750,1750,male,0.75269,0.75269
1756,1756,male,0.75226,0.75226
1758,1758,male,0.75202,0.75202
1760,1760,male,0.75192,0.75192
1763,1763,male,0.75178,0.75178
1764,1764,male,0.75178,0.75178
1765,1766,male,0.75173,0.75173
1772,1772,male,0.75149,0.75149
1773,1773,male,0.75149,0.75149
1774,1774,male,0.75145,0.75145
1775,1775,male,0.7514,0.7514
1777,1777,male,0.75135,0.75135
1778,1778,male,0.7513,0.7513
1780,1780,male,0.75125,0.75125
1783,1784,male,0.75111,0.75111
1789,1789,male,0.75102,0.75102
1791,1791,male,0.75097,0.75097
1792,1792,male,0.75092,0.75092
1793,1793,male,0.75092,0.75092
1795,1796,male,0.75068,0.75068
1797,1797,male,0.75054,0.75054
1798,1798,male,0.75049,0.75049
1800,1800,male,0.75039,0.75039
1801,1801,male,0.75035,0.75035
1803,1803,male,0.75025,0.75025
1804,1804,male,0.75025,0.75025
1811,1811,male,0.74977,0.74977
1812,1812,male,0.74973,0.74973
1813,1813,male,0.74963,0.74963
1814,1814,male,0.74953,0.74953
1815,1816,male,0.74944,0.74944
1817,1817,male,0.74929,0.74929
1823,1823,male,0.74891,0.74891
1830,1830,male,0.74848,0.74848
1833,1833,male,0.7481,0.7481
1834,1834,male,0.74805,0.74805
1839,1839,male,0.74781,0.74781
1840,1840,male,0.74772,0.74772
1841,1841,male,0.74772,0.74772
1842,1842,male,0.74767,0.74767
1843,1843,male,0.74762,0.74762
1844,1844,male,0.74757,0.74757
1849,1849,male,0.74729,0.74729
1851,1851,male,0.747,0.747
1852,1852,male,0.74695,0.74695
1853,1853,male,0.7469,0.7469
1854,1854,male,0.74686,0.74686
1855,1855,male,0.74681,0.74681
1857,1857,male,0.74671,0.74671
1858,1858,male,0.74662,0.74662
1864,1864,male,0.74628,0.74628
1868,1870,male,0.74609,0.74609
1869,1868,male,0.74609,0.74609
1873,1873,male,0.74595,0.74595
1874,1874,male,0.74595,0.74595
1876,1876,male,0.7459,0.7459
1877,1877,male,0.7459,0.7459
1878,1878,male,0.74566,0.74566
1879,1879,male,0.74561,0.74561
1880,1880,male,0.74557,0.74557
1882,1882,male,0.74552,0.74552
1885,1885,male,0.74537,0.74537
1886,1886,male,0.74537,0.74537
1887,1887,male,0.74523,0.74523
1889,1889,male,0.74509,0.74509
1891,1891,male,0.74499,0.74499
1894,1894,male,0.7449,0.7449
1898,1899,male,0.74471,0.74471
1899,1898,male,0.74471,0.74471
1902,1902,male,0.74437,0.74437
1903,1903,male,0.74437,0.74437
1905,1905,male,0.74427,0.74427
1910,1910,male,0.74394,0.74394
1912,1912,male,0.74394,0.74394
1914,1914,male,0.7438,0.7438
1915,1915,male,0.7438,0.7438
1916,1916,male,0.7438,0.7438
1917,1917,male,0.7438,0.7438
1918,1918,male,0.7437,0.7437
1919,1919,male,0.74361,0.74361
1920,1920,male,0.74351,0.74351
1921,1922,male,0.74341,0.74341
1923,1923,male,0.74327,0.74327
1924,1924,male,0.74322,0.74322
1925,1925,male,0.74318,0.74318
1926,1926,male,0.74313,0.74313
1928,1928,male,0.74303,0.74303
1929,1929,male,0.74303,0.74303
1930,1932,male,0.74298,0.74298
1931,1930,male,0.74298,0.74298
1936,1936,male,0.74289,0.74289
1938,1938,male,0.74279,0.74279
1940,1940,male,0.7426,0.7426
1947,1947,male,0.74236,0.74236
1949,1950,female,0.74222,0.74222
1952,1952,male,0.74217,0.74217
1954,1954,male,0.74184,0.74184
1957,1957,male,0.74165,0.74165
1958,1958,male,0.7416,0.7416
1959,1959,male,0.74155,0.74155
1960,1960,male,0.74141,0.74141
1963,1962,male,0.74136,0.74136
1965,1965,male,0.74122,0.74122
1966,1966,male,0.74112,0.74112
1967,1967,male,0.74107,0.74107
1968,1968,male,0.74098,0.74098
1969,1969,male,0.74098,0.74098
1970,1970,male,0.74098,0.74098
1971,1971,male,0.74098,0.74098
1972,1972,male,0.74093,0.74093
1973,1973,male,0.74088,0.74088
1975,1975,male,0.74083,0.74083
1976,1976,male,0.74083,0.74083
1977,1977,male,0.74079,0.74079
1980,1983,male,0.74064,0.74064
1981,1982,male,0.74064,0.74064
1983,1980,male,0.74064,0.74064
1986,1986,male,0.74031,0.74031
1988,1988,male,0.74026,0.74026
1989,1989,male,0.74021,0.74021
1990,1990,male,0.74016,0.74016
1994,1994,male,0.74007,0.74007
1996,1996,male,0.73997,0.73997
2001,2001,male,0.73969,0.73969
2002,2002,male,0.73964,0.73964
2003,2003,male,0.73964,0.73964
2006,2006,male,0.7394,0.7394
2012,2012,male,0.73897,0.73897
2013,2013,male,0.73882,0.73882
2014,2014,male,0.73878,0.73878
2018,2018,male,0.73863,0.73863
2019,2019,male,0.73863,0.73863
2020,2020,male,0.73863,0.73863
2025,2025,male,0.73806,0.73806
2029,2029,male,0.73801,0.73801
2036,2036,male,0.73701,0.73701
2038,2038,male,0.73686,0.73686
2039,2039,male,0.73686,0.73686
2041,2041,male,0.73653,0.73653
2042,2042,male,0.73653,0.73653
2050,2050,male,0.73605,0.73605
2051,2051,male,0.73605,0.73605
2052,2052,male,0.73605,0.73605
2053,2053,male,0.73605,0.73605
2054,2054,male,0.736,0.736
2055,2055,male,0.73591,0.73591
2056,2056,male,0.73581,0.73581
2057,2057,male,0.73577,0.73577
2058,2058,male,0.73562,0.73562
2059,2059,male,0.73557,0.73557
2061,2061,male,0.73553,0.73553
2064,2065,male,0.73543,0.73543
2066,2066,male,0.73538,0.73538
2072,2072,male,0.735,0.735
2074,2074,male,0.7349,0.7349
2079,2079,male,0.73457,0.73457
2080,2080,male,0.73452,0.73452
2081,2081,male,0.73447,0.73447
2089,2089,male,0.73428,0.73428
2094,2094,male,0.73419,0.73419
2095,2095,male,0.73404,0.73404
2096,2096,male,0.73404,0.73404
2097,2097,male,0.73395,0.73395
2098,2098,male,0.7339,0.7339
2104,2104,male,0.73337,0.73337
2106,2106,male,0.73333,0.73333
2112,2112,male,0.73314,0.73314
2113,2113,male,0.73309,0.73309
2116,2117,male,0.7328,0.7328
2117,2116,male,0.7328,0.7328
2118,2118,male,0.73275,0.73275
2120,2120,male,0.73261,0.73261
2121,2121,male,0.73261,0.73261
2122,2122,male,0.73261,0.73261
2126,2126,male,0.73228,0.73228
2127,2127,male,0.73223,0.73223
2130,2130,male,0.73213,0.73213
2131,2131,male,0.73204,0.73204
2133,2133,male,0.73194,0.73194
2134,2135,male,0.73189,0.73189
2137,2137,male,0.73184,0.73184
2139,2139,male,0.7317,0.7317
2140,2140,male,0.73165,0.73165
2141,2141,male,0.73165,0.73165
2142,2142,male,0.73156,0.73156
2151,2151,male,0.73098,0.73098
2152,2152,male,0.73089,0.73089
2153,2153,male,0.73084,0.73084
2155,2155,male,0.7307,0.7307
2159,2159,male,0.73046,0.73046
2162,2162,male,0.73036,0.73036
2164,2164,male,0.73027,0.73027
2166,2166,male,0.73008,0.73008
2169,2168,male,0.72998,0.72998
2171,2171,male,0.72974,0.72974
2172,2172,male,0.72974,0.72974
2176,2176,male,0.7296,0.7296
2177,2177,male,0.72955,0.72955
2180,2180,male,0.72945,0.72945
2182,2182,male,0.72936,0.72936
2183,2183,male,0.72936,0.72936
2185,2185,male,0.72931,0.72931
2187,2187,male,0.72926,0.72926
2189,2189,male,0.72917,0.72917
2190,2190,male,0.72907,0.72907
2191,2191,male,0.72907,0.72907
2193,2193,male,0.72898,0.72898
2194,2194,male,0.72893,0.72893
2195,2195,male,0.72879,0.72879
2196,2196,male,0.72874,0.72874
2199,2199,male,0.72859,0.72859
2200,2200,male,0.72859,0.72859
2201,2201,male,0.72855,0.72855
2202,2202,male,0.72855,0.72855
2204,2204,male,0.7285,0.7285
2205,2205,male,0.72845,0.72845
2210,2210,male,0.72812,0.72812
2212,2212,male,0.72807,0.72807
2214,2214,male,0.72792,0.72792
2215,2215,male,0.72783,0.72783
2220,2220,male,0.72764,0.72764
2224,2224,male,0.72759,0.72759
2226,2226,female,0.72749,0.72749
2228,2228,male,0.7274,0.7274
2234,2234,male,0.72706,0.72706
2237,2237,male,0.72702,0.72702
2238,2238,male,0.72697,0.72697
2239,2239,male,0.72692,0.72692
2244,2244,male,0.72683,0.72683
2245,2245,male,0.72678,0.72678
2246,2246,male,0.72668,0.72668
2247,2247,male,0.72668,0.72668
2249,2249,male,0.72663,0.72663
2256,2256,male,0.72649,0.72649
2260,2260,male,0.72635,0.72635
2261,2261,male,0.72635,0.72635
2270,2270,male,0.72596,0.72596
2274,2274,male,0.72573,0.72573
2275,2275,male,0.72573,0.72573
2276,2276,male,0.72573,0.72573
2279,2279,male,0.72539,0.72539
2280,2280,male,0.72539,0.72539
2287,2287,male,0.72515,0.72515
2288,2288,male,0.7251,0.7251
2292,2292,male,0.72501,0.72501
2305,2305,male,0.72463,0.72463
2308,2308,male,0.7242,0.7242
2309,2309,male,0.72415,0.72415
2310,2310,male,0.7241,0.7241
2311,2312,male,0.72405,0.72405
2312,2311,male,0.72405,0.72405
2313,2313,male,0.72396,0.72396
2314,2314,male,0.72391,0.72391
2316,2316,male,0.72381,0.72381
2319,2319,male,0.72362,0.72362
2320,2320,male,0.72362,0.72362
2321,2321,male,0.72362,0.72362
2322,2322,male,0.72357,0.72357
2324,2324,male,0.72353,0.72353
2325,2325,male,0.72353,0.72353
2326,2326,male,0.72338,0.72338
2327,2327,male,0.72334,0.72334
2330,2330,male,0.72329,0.72329
2338,2338,male,0.723,0.723
2339,2339,male,0.72286,0.72286
2340,2343,male,0.72271,0.72271
2341,2342,male,0.72271,0.72271
2342,2341,female,0.72271,0.72271
2343,2340,female,0.72271,0.72271
2344,2344,male,0.72267,0.72267
2346,2346,male,0.72252,0.72252
2347,2347,male,0.72252,0.72252
2348,2348,male,0.72243,0.72243
2351,2351,male,0.72233,0.72233
2352,2353,male,0.72228,0.72228
2353,2352,male,0.72228,0.72228
2354,2354,male,0.72219,0.72219
2362,2362,female,0.722,0.722
2365,2365,male,0.72185,0.72185
2366,2366,male,0.72181,0.72181
2370,2370,female,0.72152,0.72152
2371,2371,male,0.72147,0.72147
2375,2375,male,0.72128,0.72128
2377,2377,male,0.72123,0.72123
2378,2378,male,0.72118,0.72118
2379,2379,male,0.72114,0.72114
2380,2380,male,0.72114,0.72114
2382,2382,male,0.72109,0.72109
2383,2383,male,0.72109,0.72109
2384,2384,male,0.72104,0.72104
2385,2385,male,0.72094,0.72094
2387,2387,male,0.72085,0.72085
2389,2389,male,0.72061,0.72061
2390,2390,male,0.72061,0.72061
2391,2391,male,0.72037,0.72037
2397,2397,male,0.72013,0.72013
2398,2398,male,0.71999,0.71999
2399,2399,male,0.71994,0.71994
2401,2401,male,0.71989,0.71989
2405,2405,male,0.7197,0.7197
2406,2406,male,0.71965,0.71965
2407,2407,male,0.71956,0.71956
2409,2409,male,0.71956,0.71956
2416,2413,male,0.71937,0.71937
2423,2423,male,0.71918,0.71918
2424,2424,male,0.71898,0.71898
2425,2426,male,0.71894,0.71894
2426,2425,male,0.71894,0.71894
2428,2428,male,0.71879,0.71879
2430,2430,male,0.7187,0.7187
2437,2437,male,0.71846,0.71846
2438,2438,male,0.71846,0.71846
2439,2439,male,0.71841,0.71841
2441,2441,male,0.71841,0.71841
2443,2443,female,0.71836,0.71836
2448,2448,male,0.71812,0.71812
2451,2451,male,0.71812,0.71812
2452,2452,male,0.71808,0.71808
2456,2456,male,0.71798,0.71798
2457,2457,male,0.71793,0.71793
2458,2458,male,0.71793,0.71793
2460,2460,male,0.71784,0.71784
2461,2461,male,0.71774,0.71774
2463,2465,male,0.71769,0.71769
2464,2463,male,0.71769,0.71769
2466,2466,male,0.71765,0.71765
2469,2469,male,0.7175,0.7175
2472,2472,male,0.71745,0.71745
2473,2473,male,0.71741,0.71741
2474,2474,male,0.71741,0.71741
2476,2476,male,0.71736,0.71736
2479,2479,male,0.71722,0.71722
2482,2482,female,0.71712,0.71712
2483,2483,male,0.71707,0.71707
2485,2485,male,0.71698,0.71698
2489,2489,male,0.71664,0.71664
2490,2490,male,0.71664,0.71664
2491,2491,male,0.71664,0.71664
2492,2492,male,0.71659,0.71659
2494,2494,male,0.71636,0.71636
2502,2502,male,0.71616,0.71616
2509,2509,male,0.71592,0.71592
2511,2511,male,0.71592,0.71592
2515,2515,male,0.71578,0.71578
2521,2521,male,0.71564,0.71564
2522,2522,male,0.71564,0.71564
2525,2525,male,0.71554,0.71554
2526,2526,male,0.71549,0.71549
2527,2527,male,0.71549,0.71549
2528,2530,male,0.71545,0.71545
2529,2529,male,0.71545,0.71545
2530,2528,male,0.71545,0.71545
2533,2533,male,0.7153,0.7153
2535,2535,male,0.71526,0.71526
2539,2539,male,0.71502,0.71502
2541,2542,male,0.71492,0.71492
2542,2541,male,0.71492,0.71492
2545,2545,male,0.71473,0.71473
2548,2548,male,0.71463,0.71463
2549,2550,male,0.71459,0.71459
2550,2549,male,0.71459,0.71459
2555,2555,male,0.7143,0.7143
2558,2558,male,0.71401,0.71401
2560,2560,male,0.71387,0.71387
2562,2562,male,0.71353,0.71353
2563,2563,male,0.71353,0.71353
2565,2565,male,0.71349,0.71349
2566,2566,male,0.71344,0.71344
2569,2569,male,0.71334,0.71334
2570,2571,male,0.71325,0.71325
2571,2570,male,0.71325,0.71325
2573,2573,male,0.7132,0.7132
2576,2576,male,0.7131,0.7131
2577,2577,male,0.71291,0.71291
2578,2578,male,0.71287,0.71287
2579,2579,male,0.71282,0.71282
2584,2584,male,0.71267,0.71267
2585,2585,male,0.71263,0.71263
2586,2586,male,0.71258,0.71258
2587,2587,male,0.71248,0.71248
2589,2589,male,0.71234,0.71234
2590,2590,male,0.71234,0.71234
2593,2593,male,0.7121,0.7121
2596,2596,male,0.71191,0.71191
2601,2601,male,0.71172,0.71172
2602,2602,male,0.71172,0.71172
2606,2606,male,0.71134,0.71134
2608,2609,male,0.71124,0.71124
2611,2611,male,0.71119,0.71119
2612,2612,male,0.71114,0.71114
2613,2613,male,0.71114,0.71114
2614,2614,male,0.71105,0.71105
2616,2616,male,0.71091,0.71091
2618,2618,male,0.71081,0.71081
2620,2621,male,0.71062,0.71062
2621,2620,female,0.71062,0.71062
2622,2622,male,0.71057,0.71057
2624,2624,male,0.71052,0.71052
2625,2625,male,0.71052,0.71052
2627,2627,male,0.71043,0.71043
2628,2628,male,0.71043,0.71043
2630,2632,male,0.71033,0.71033
2631,2631,male,0.71033,0.71033
2633,2633,male,0.71024,0.71024
2636,2636,male,0.71009,0.71009
2638,2638,male,0.71,0.71
2641,2642,male,0.7099,0.7099
2642,2641,male,0.7099,0.7099
2649,2649,male,0.70952,0.70952
2657,2657,male,0.70909,0.70909
2658,2658,male,0.70909,0.70909
2659,2659,male,0.70909,0.70909
2661,2661,male,0.70885,0.70885
2662,2662,male,0.70885,0.70885
2664,2664,male,0.70875,0.70875
2666,2666,male,0.70847,0.70847
2667,2667,male,0.70837,0.70837
2671,2671,male,0.70828,0.70828
2672,2672,male,0.70828,0.70828
2673,2673,male,0.70828,0.70828
2674,2674,male,0.70823,0.70823
2677,2677,male,0.70799,0.70799
2681,2681,male,0.70789,0.70789
2682,2682,male,0.7078,0.7078
2685,2685,male,0.70751,0.70751
2688,2688,male,0.70737,0.70737
2690,2690,male,0.70718,0.70718
2692,2692,male,0.70708,0.70708
2693,2693,male,0.70703,0.70703
2694,2695,male,0.70698,0.70698
2695,2694,male,0.70698,0.70698
2703,2703,male,0.7067,0.7067
2705,2706,male,0.7066,0.7066
2712,2712,male,0.70617,0.70617
2721,2721,male,0.70593,0.70593
2725,2725,male,0.70574,0.70574
2726,2726,male,0.70565,0.70565
2730,2730,male,0.70545,0.70545
2731,2731,male,0.70545,0.70545
2736,2736,female,0.70522,0.70522
2737,2737,male,0.70512,0.70512
2738,2738,male,0.70512,0.70512
2740,2740,male,0.70502,0.70502
2741,2741,male,0.70493,0.70493
2742,2742,male,0.70488,0.70488
2743,2743,male,0.70474,0.70474
2747,2747,male,0.70459,0.70459
2749,2749,male,0.7044,0.7044
2750,2750,male,0.70431,0.70431
2751,2751,male,0.70426,0.70426
2755,2755,male,0.70412,0.70412
2762,2762,male,0.70373,0.70373
2763,2763,male,0.70369,0.70369
2766,2767,male,0.70364,0.70364
2767,2766,male,0.70364,0.70364
2768,2768,male,0.70354,0.70354
2771,2771,male,0.7034,0.7034
2773,2773,male,0.7033,0.7033
2774,2774,male,0.70326,0.70326
2782,2782,male,0.70287,0.70287
2783,2783,male,0.70283,0.70283
2784,2784,male,0.70283,0.70283
2787,2787,male,0.70268,0.70268
2789,2790,male,0.70263,0.70263
2790,2789,male,0.70263,0.70263
2791,2791,male,0.70259,0.70259
2795,2797,male,0.70244,0.70244
2799,2799,male,0.70235,0.70235
2802,2802,male,0.70225,0.70225
2803,2803,male,0.70225,0.70225
2804,2804,male,0.7022,0.7022
2809,2809,male,0.70192,0.70192
2810,2810,male,0.70192,0.70192
2811,2811,male,0.70187,0.70187
2812,2812,male,0.70182,0.70182
2813,2813,male,0.70177,0.70177
2814,2814,male,0.70177,0.70177
2815,2815,male,0.70177,0.70177
2816,2816,male,0.70153,0.70153
2819,2819,male,0.70134,0.70134
2820,2821,male,0.7013,0.7013
2821,2822,male,0.7013,0.7013
2824,2824,male,0.70125,0.70125
2825,2825,male,0.7012,0.7012
2826,2826,male,0.7011,0.7011
2830,2830,male,0.70101,0.70101
2831,2831,male,0.70101,0.70101
2832,2832,male,0.70096,0.70096
2835,2835,male,0.70072,0.70072
2836,2836,male,0.70067,0.70067
2839,2839,male,0.70063,0.70063
2842,2842,male,0.70048,0.70048
2845,2845,male,0.70024,0.70024
2846,2846,male,0.70024,0.70024
2848,2848,male,0.7002,0.7002
2849,2849,male,0.70005,0.70005
2850,2850,male,0.70005,0.70005
2852,2852,male,0.7,0.7
2853,2853,male,0.69996,0.69996
2854,2854,male,0.69996,0.69996
2856,2856,male,0.69991,0.69991
2862,2862,male,0.69953,0.69953
2863,2863,male,0.69953,0.69953
2870,2870,male,0.69929,0.69929
2871,2871,male,0.69929,0.69929
2872,2872,male,0.69919,0.69919
2874,2874,male,0.69905,0.69905
2876,2876,female,0.699,0.699
2878,2878,male,0.69895,0.69895
2879,2879,male,0.69886,0.69886
2881,2881,male,0.69881,0.69881
2882,2882,male,0.69871,0.69871
2887,2887,male,0.69852,0.69852
2888,2889,male,0.69843,0.69843
2889,2890,male,0.69843,0.69843
2893,2893,male,0.69828,0.69828
2894,2895,male,0.69828,0.69828
2898,2898,male,0.6979,0.6979
2899,2899,male,0.69785,0.69785
2901,2901,male,0.69781,0.69781
2902,2902,male,0.69776,0.69776
2903,2903,male,0.69771,0.69771
2904,2904,male,0.69771,0.69771
2906,2906,male,0.69766,0.69766
2909,2910,male,0.69757,0.69757
2912,2912,male,0.69747,0.69747
2914,2914,male,0.69738,0.69738
2915,2915,male,0.69733,0.69733
2918,2918,male,0.69728,0.69728
2919,2920,female,0.69723,0.69723
2921,2921,male,0.69709,0.69709
2922,2922,male,0.69709,0.69709
2924,2924,male,0.69699,0.69699
2925,2925,male,0.69699,0.69699
2927,2927,male,0.69695,0.69695
2930,2929,male,0.6969,0.6969
2935,2935,male,0.69675,0.69675
2936,2936,male,0.69656,0.69656
2937,2937,male,0.69656,0.69656
2939,2941,male,0.69642,0.69642
2942,2942,male,0.69632,0.69632
2943,2943,male,0.69628,0.69628
2944,2944,male,0.69623,0.69623
2946,2946,male,0.69618,0.69618
2949,2949,male,0.69599,0.69599
2950,2950,male,0.69599,0.69599
2952,2952,male,0.6957,0.6957
2953,2953,male,0.6957,0.6957
2960,2960,male,0.69532,0.69532
2964,2964,male,0.69513,0.69513
2965,2965,male,0.69508,0.69508
2966,2966,male,0.69508,0.69508
2969,2969,male,0.69484,0.69484
2971,2971,female,0.6947,0.6947
2972,2973,male,0.6946,0.6946
2973,2972,male,0.6946,0.6946
2975,2975,male,0.69441,0.69441
2977,2978,male,0.69432,0.69432
2979,2979,male,0.69427,0.69427
2982,2982,male,0.69417,0.69417
2983,2983,male,0.69417,0.69417
2985,2985,male,0.69408,0.69408
2986,2986,male,0.69403,0.69403
2991,2991,male,0.69374,0.69374
2993,2993,male,0.69365,0.69365
2994,2994,male,0.6936,0.6936
2997,2997,male,0.69355,0.69355
3001,3001,male,0.69346,0.69346
3005,3005,male,0.69331,0.69331
3006,3007,male,0.69326,0.69326
3007,3006,male,0.69326,0.69326
3011,3011,male,0.69307,0.69307
3012,3012,male,0.69302,0.69302
3013,3013,male,0.69293,0.69293
3020,3020,male,0.6925,0.6925
3022,3022,male,0.6925,0.6925
3023,3023,male,0.69245,0.69245
3027,3027,male,0.69226,0.69226
3028,3028,male,0.69216,0.69216
3030,3030,male,0.69212,0.69212
3032,3032,male,0.69197,0.69197
3034,3036,male,0.69193,0.69193
3036,3033,male,0.69193,0.69193
3037,3037,male,0.69183,0.69183
3038,3038,male,0.69183,0.69183
3040,3040,male,0.69164,0.69164
3042,3042,male,0.69145,0.69145
3043,3043,male,0.6914,0.6914
3044,3044,male,0.6914,0.6914
3045,3045,male,0.69135,0.69135
3046,3046,male,0.69126,0.69126
3050,3050,male,0.69106,0.69106
3054,3054,male,0.69102,0.69102
3056,3056,male,0.69087,0.69087
3058,3057,male,0.69083,0.69083
3060,3060,male,0.69063,0.69063
3061,3061,male,0.69054,0.69054
3062,3062,male,0.69054,0.69054
3067,3067,male,0.69006,0.69006
3070,3070,male,0.68992,0.68992
3071,3071,male,0.68992,0.68992
3072,3072,male,0.68987,0.68987
3073,3073,male,0.68987,0.68987
3074,3074,male,0.68987,0.68987
3076,3076,male,0.68953,0.68953
3077,3077,male,0.68949,0.68949
3078,3078,male,0.68949,0.68949
3079,3079,male,0.68944,0.68944
3080,3080,male,0.68934,0.68934
3082,3082,male,0.68915,0.68915
3085,3085,male,0.68896,0.68896
3086,3086,male,0.68896,0.68896
3087,3087,male,0.68887,0.68887
3094,3094,male,0.68848,0.68848
3101,3101,male,0.68829,0.68829
3104,3104,male,0.6881,0.6881
3105,3105,male,0.68796,0.68796
3108,3108,male,0.68786,0.68786
3109,3109,male,0.68781,0.68781
3113,3113,male,0.68757,0.68757
3114,3114,male,0.68753,0.68753
3115,3115,male,0.68753,0.68753
3118,3118,male,0.68738,0.68738
3119,3120,male,0.68729,0.68729
3120,3119,male,0.68729,0.68729
3121,3121,male,0.68724,0.68724
3122,3122,male,0.687,0.687
3126,3126,male,0.68681,0.68681
3130,3128,male,0.68676,0.68676
3131,3131,male,0.68671,0.68671
3134,3134,male,0.68657,0.68657
3141,3141,male,0.68619,0.68619
3145,3145,male,0.68604,0.68604
3146,3146,male,0.686,0.686
3147,3147,male,0.68585,0.68585
3148,3148,male,0.68585,0.68585
3149,3149,male,0.68585,0.68585
3151,3151,male,0.68571,0.68571
3155,3155,male,0.68566,0.68566
3156,3157,female,0.68557,0.68557
3157,3156,male,0.68557,0.68557
3158,3158,female,0.68552,0.68552
3159,3159,female,0.68542,0.68542
3160,3160,male,0.68528,0.68528
3161,3161,male,0.68514,0.68514
3162,3162,female,0.68514,0.68514
3163,3163,male,0.68509,0.68509
3164,3164,male,0.68504,0.68504
3165,3165,female,0.68499,0.68499
3166,3168,female,0.6849,0.6849
3167,3167,female,0.6849,0.6849
3168,3166,male,0.6849,0.6849
3169,3169,male,0.68485,0.68485
3170,3170,male,0.68485,0.68485
3171,3171,male,0.68475,0.68475
3172,3172,male,0.68471,0.68471
3173,3173,male,0.68456,0.68456
3174,3174,female,0.68451,0.68451
3175,3175,male,0.68447,0.68447
3176,3176,female,0.68442,0.68442
3177,3178,male,0.68423,0.68423
3178,3177,male,0.68423,0.68423
3179,3179,male,0.68418,0.68418
3180,3180,female,0.68413,0.68413
3181,3181,male,0.68408,0.68408
3182,3182,male,0.68408,0.68408
3183,3183,female,0.68394,0.68394
3184,3184,female,0.68394,0.68394
3185,3185,female,0.6838,0.6838
3186,3186,male,0.68365,0.68365
3187,3187,female,0.68361,0.68361
3188,3189,female,0.68346,0.68346
3189,3188,male,0.68346,0.68346
3190,3190,female,0.68342,0.68342
3191,3191,female,0.68322,0.68322
3192,3192,female,0.68322,0.68322
3193,3193,female,0.68318,0.68318
3194,3194,female,0.68303,0.68303
3195,3195,female,0.68294,0.68294
3196,3196,male,0.68284,0.68284
3197,3197,female,0.68279,0.68279
3198,3198,female,0.6827,0.6827
3199,3199,male,0.68265,0.68265
3200,3200,male,0.68255,0.68255
3201,3201,female,0.68246,0.68246
3202,3202,female,0.68236,0.68236
3203,3203,male,0.68232,0.68232
3204,3204,female,0.68222,0.68222
3205,3205,female,0.68208,0.68208
3206,3206,female,0.68203,0.68203
3207,3207,female,0.68198,0.68198
3208,3208,female,0.68198,0.68198
3209,3210,female,0.68189,0.68189
3210,3209,female,0.68189,0.68189
3211,3211,male,0.68184,0.68184
3212,3212,female,0.68184,0.68184
3213,3213,male,0.68169,0.68169
3214,3214,female,0.68169,0.68169
3215,3215,female,0.68165,0.68165
3216,3216,female,0.6816,0.6816
3217,3217,female,0.68155,0.68155
3218,3218,female,0.6815,0.6815
3219,3219,male,0.68136,0.68136
3220,3220,female,0.68126,0.68126
