doc_id,Gender,predictions,GT_score,Gender.1
2527,male,0.71549,0.71549,male
2528,male,0.71545,0.71545,male
2529,male,0.71545,0.71545,male
2530,male,0.71545,0.71545,male
2532,female,0.7153,0.7153,female
2531,female,0.7153,0.7153,female
2533,male,0.7153,0.7153,male
2536,female,0.71526,0.71526,female
2535,male,0.71526,0.71526,male
2534,female,0.71526,0.71526,female
2537,female,0.71521,0.71521,female
2538,female,0.71521,0.71521,female
2539,male,0.71502,0.71502,male
2540,female,0.71497,0.71497,female
2541,male,0.71492,0.71492,male
2542,male,0.71492,0.71492,male
2543,female,0.71487,0.71487,female
2544,female,0.71478,0.71478,female
2545,male,0.71473,0.71473,male
2546,female,0.71468,0.71468,female
2547,female,0.71468,0.71468,female
2548,male,0.71463,0.71463,male
2549,male,0.71459,0.71459,male
2550,male,0.71459,0.71459,male
2551,female,0.71454,0.71454,female
2553,female,0.71449,0.71449,female
2552,female,0.71449,0.71449,female
2554,female,0.71444,0.71444,female
2555,male,0.7143,0.7143,male
2556,female,0.71425,0.71425,female
2557,female,0.71416,0.71416,female
2558,male,0.71401,0.71401,male
2559,female,0.71392,0.71392,female
2560,male,0.71387,0.71387,male
2561,female,0.71358,0.71358,female
2564,female,0.71353,0.71353,female
2563,male,0.71353,0.71353,male
2562,male,0.71353,0.71353,male
2565,male,0.71349,0.71349,male
2566,male,0.71344,0.71344,male
2568,female,0.71339,0.71339,female
2567,female,0.71339,0.71339,female
2569,male,0.71334,0.71334,male
2571,male,0.71325,0.71325,male
2570,male,0.71325,0.71325,male
2572,female,0.7132,0.7132,female
2573,male,0.7132,0.7132,male
2574,female,0.7132,0.7132,female
2575,female,0.71315,0.71315,female
2576,male,0.7131,0.7131,male
2577,male,0.71291,0.71291,male
2578,male,0.71287,0.71287,male
2579,male,0.71282,0.71282,male
2581,female,0.71277,0.71277,female
2580,female,0.71277,0.71277,female
2582,female,0.71277,0.71277,female
2583,female,0.71267,0.71267,female
2584,male,0.71267,0.71267,male
2585,male,0.71263,0.71263,male
2586,male,0.71258,0.71258,male
2587,male,0.71248,0.71248,male
2588,female,0.71239,0.71239,female
2590,male,0.71234,0.71234,male
2589,male,0.71234,0.71234,male
2591,female,0.71224,0.71224,female
2592,female,0.7122,0.7122,female
2593,male,0.7121,0.7121,male
2594,female,0.712,0.712,female
2595,female,0.71196,0.71196,female
2598,female,0.71191,0.71191,female
2596,male,0.71191,0.71191,male
2597,female,0.71191,0.71191,female
2599,female,0.71186,0.71186,female
2600,female,0.71177,0.71177,female
2602,male,0.71172,0.71172,male
2601,male,0.71172,0.71172,male
2603,female,0.71162,0.71162,female
2605,female,0.71143,0.71143,female
2604,female,0.71143,0.71143,female
2606,male,0.71134,0.71134,male
2607,female,0.71129,0.71129,female
2610,female,0.71124,0.71124,female
2608,female,0.71124,0.71124,female
2609,male,0.71124,0.71124,male
2611,male,0.71119,0.71119,male
2613,male,0.71114,0.71114,male
2612,male,0.71114,0.71114,male
2614,male,0.71105,0.71105,male
2615,female,0.71095,0.71095,female
2616,male,0.71091,0.71091,male
2617,female,0.71091,0.71091,female
2618,male,0.71081,0.71081,male
2619,female,0.71076,0.71076,female
2621,male,0.71062,0.71062,male
2620,female,0.71062,0.71062,female
2623,female,0.71057,0.71057,female
2622,male,0.71057,0.71057,male
2625,male,0.71052,0.71052,male
2624,male,0.71052,0.71052,male
2626,female,0.71047,0.71047,female
2627,male,0.71043,0.71043,male
2628,male,0.71043,0.71043,male
2629,female,0.71038,0.71038,female
2631,male,0.71033,0.71033,male
2630,female,0.71033,0.71033,female
2632,male,0.71033,0.71033,male
2633,male,0.71024,0.71024,male
2634,female,0.71019,0.71019,female
2635,female,0.71009,0.71009,female
2636,male,0.71009,0.71009,male
2637,female,0.71009,0.71009,female
2639,female,0.71,0.71,female
2638,male,0.71,0.71,male
2643,male,0.7099,0.7099,male
2640,female,0.7099,0.7099,female
2642,male,0.7099,0.7099,male
2641,male,0.7099,0.7099,male
2645,female,0.70981,0.70981,female
2644,female,0.70981,0.70981,female
2647,female,0.70966,0.70966,female
2646,female,0.70966,0.70966,female
2648,female,0.70961,0.70961,female
2649,male,0.70952,0.70952,male
2651,male,0.70947,0.70947,male
2650,female,0.70947,0.70947,female
2652,female,0.70938,0.70938,female
2653,male,0.70938,0.70938,male
2654,female,0.70933,0.70933,female
2655,female,0.70928,0.70928,female
2656,female,0.70914,0.70914,female
2659,male,0.70909,0.70909,male
2657,male,0.70909,0.70909,male
2658,male,0.70909,0.70909,male
2660,female,0.70899,0.70899,female
2661,male,0.70885,0.70885,male
2662,male,0.70885,0.70885,male
2663,female,0.7088,0.7088,female
2664,male,0.70875,0.70875,male
2665,female,0.70861,0.70861,female
2666,male,0.70847,0.70847,male
2667,male,0.70837,0.70837,male
2669,female,0.70832,0.70832,female
2670,male,0.70832,0.70832,male
2668,female,0.70832,0.70832,female
2673,male,0.70828,0.70828,male
2671,male,0.70828,0.70828,male
2672,male,0.70828,0.70828,male
2674,male,0.70823,0.70823,male
2675,female,0.70818,0.70818,female
2676,female,0.70804,0.70804,female
2677,male,0.70799,0.70799,male
2678,female,0.70799,0.70799,female
2679,female,0.70794,0.70794,female
2680,female,0.70794,0.70794,female
2681,male,0.70789,0.70789,male
2682,male,0.7078,0.7078,male
2683,female,0.70761,0.70761,female
2684,female,0.70756,0.70756,female
2685,male,0.70751,0.70751,male
2686,female,0.70746,0.70746,female
2687,female,0.70742,0.70742,female
2688,male,0.70737,0.70737,male
2689,female,0.70737,0.70737,female
2690,male,0.70718,0.70718,male
2691,female,0.70713,0.70713,female
2692,male,0.70708,0.70708,male
2693,male,0.70703,0.70703,male
2694,male,0.70698,0.70698,male
2695,male,0.70698,0.70698,male
2697,male,0.70694,0.70694,male
2696,female,0.70694,0.70694,female
2698,female,0.70689,0.70689,female
2699,female,0.70689,0.70689,female
2700,female,0.70679,0.70679,female
2701,female,0.70675,0.70675,female
2702,female,0.70675,0.70675,female
2703,male,0.7067,0.7067,male
2704,female,0.70665,0.70665,female
2706,male,0.7066,0.7066,male
2705,female,0.7066,0.7066,female
2707,female,0.70651,0.70651,female
2708,female,0.70651,0.70651,female
2709,female,0.70646,0.70646,female
2710,female,0.70641,0.70641,female
2711,female,0.70632,0.70632,female
2712,male,0.70617,0.70617,male
2713,female,0.70612,0.70612,female
2714,male,0.70612,0.70612,male
2715,female,0.70608,0.70608,female
2718,female,0.70603,0.70603,female
2716,female,0.70603,0.70603,female
2717,female,0.70603,0.70603,female
2720,male,0.70593,0.70593,male
2721,male,0.70593,0.70593,male
2719,female,0.70593,0.70593,female
2722,male,0.70589,0.70589,male
2723,male,0.70589,0.70589,male
2724,male,0.70584,0.70584,male
2725,male,0.70574,0.70574,male
2728,female,0.70565,0.70565,female
2727,female,0.70565,0.70565,female
2726,male,0.70565,0.70565,male
2729,female,0.7055,0.7055,female
2731,male,0.70545,0.70545,male
2730,male,0.70545,0.70545,male
2732,female,0.70545,0.70545,female
2734,male,0.70541,0.70541,male
2733,female,0.70541,0.70541,female
2735,female,0.70531,0.70531,female
2736,female,0.70522,0.70522,female
2737,male,0.70512,0.70512,male
2738,male,0.70512,0.70512,male
2739,female,0.70507,0.70507,female
2740,male,0.70502,0.70502,male
2741,male,0.70493,0.70493,male
2742,male,0.70488,0.70488,male
2743,male,0.70474,0.70474,male
2744,female,0.70469,0.70469,female
2746,female,0.70464,0.70464,female
2745,female,0.70464,0.70464,female
2747,male,0.70459,0.70459,male
2748,female,0.70455,0.70455,female
2749,male,0.7044,0.7044,male
2750,male,0.70431,0.70431,male
2751,male,0.70426,0.70426,male
2752,female,0.70426,0.70426,female
2753,female,0.70421,0.70421,female
2754,female,0.70412,0.70412,female
2755,male,0.70412,0.70412,male
2757,female,0.70393,0.70393,female
2756,female,0.70393,0.70393,female
2758,female,0.70388,0.70388,female
2759,female,0.70378,0.70378,female
2760,female,0.70378,0.70378,female
2762,male,0.70373,0.70373,male
2761,female,0.70373,0.70373,female
2765,female,0.70369,0.70369,female
2764,female,0.70369,0.70369,female
2763,male,0.70369,0.70369,male
2767,male,0.70364,0.70364,male
2766,male,0.70364,0.70364,male
2768,male,0.70354,0.70354,male
2770,female,0.70345,0.70345,female
2769,male,0.70345,0.70345,male
2771,male,0.7034,0.7034,male
2772,female,0.70335,0.70335,female
2773,male,0.7033,0.7033,male
2774,male,0.70326,0.70326,male
2776,female,0.70321,0.70321,female
2775,female,0.70321,0.70321,female
2777,female,0.70311,0.70311,female
2778,female,0.70311,0.70311,female
2779,female,0.70306,0.70306,female
2780,female,0.70302,0.70302,female
2781,female,0.70297,0.70297,female
2782,male,0.70287,0.70287,male
2784,male,0.70283,0.70283,male
2783,male,0.70283,0.70283,male
2786,female,0.70278,0.70278,female
2785,female,0.70278,0.70278,female
2787,male,0.70268,0.70268,male
2790,male,0.70263,0.70263,male
2789,male,0.70263,0.70263,male
2788,female,0.70263,0.70263,female
2792,female,0.70259,0.70259,female
2791,male,0.70259,0.70259,male
2793,female,0.70254,0.70254,female
2795,female,0.70244,0.70244,female
2794,female,0.70244,0.70244,female
2796,male,0.70244,0.70244,male
2797,male,0.70244,0.70244,male
2799,male,0.70235,0.70235,male
2798,female,0.70235,0.70235,female
2800,female,0.7023,0.7023,female
2801,male,0.7023,0.7023,male
2803,male,0.70225,0.70225,male
2802,male,0.70225,0.70225,male
2804,male,0.7022,0.7022,male
2805,female,0.7022,0.7022,female
2807,female,0.70216,0.70216,female
2806,female,0.70216,0.70216,female
2808,female,0.70196,0.70196,female
2810,male,0.70192,0.70192,male
2809,male,0.70192,0.70192,male
2811,male,0.70187,0.70187,male
2812,male,0.70182,0.70182,male
2814,male,0.70177,0.70177,male
2813,male,0.70177,0.70177,male
2815,male,0.70177,0.70177,male
2816,male,0.70153,0.70153,male
2817,female,0.70139,0.70139,female
2818,female,0.70139,0.70139,female
2819,male,0.70134,0.70134,male
2822,male,0.7013,0.7013,male
2823,female,0.7013,0.7013,female
2820,male,0.7013,0.7013,male
2821,male,0.7013,0.7013,male
2824,male,0.70125,0.70125,male
2825,male,0.7012,0.7012,male
2826,male,0.7011,0.7011,male
2827,female,0.7011,0.7011,female
2829,female,0.70106,0.70106,female
2828,female,0.70106,0.70106,female
2831,male,0.70101,0.70101,male
2830,male,0.70101,0.70101,male
2832,male,0.70096,0.70096,male
2833,female,0.70091,0.70091,female
2834,female,0.70082,0.70082,female
2835,male,0.70072,0.70072,male
2837,female,0.70067,0.70067,female
2836,male,0.70067,0.70067,male
2838,male,0.70067,0.70067,male
2839,male,0.70063,0.70063,male
2840,female,0.70053,0.70053,female
2841,female,0.70048,0.70048,female
2842,male,0.70048,0.70048,male
2843,female,0.70044,0.70044,female
2844,female,0.70034,0.70034,female
2847,female,0.70024,0.70024,female
2845,male,0.70024,0.70024,male
2846,male,0.70024,0.70024,male
2848,male,0.7002,0.7002,male
2849,male,0.70005,0.70005,male
2850,male,0.70005,0.70005,male
2852,male,0.7,0.7,male
2851,female,0.7,0.7,female
2853,male,0.69996,0.69996,male
2854,male,0.69996,0.69996,male
2856,male,0.69991,0.69991,male
2855,female,0.69991,0.69991,female
2857,female,0.69986,0.69986,female
2858,male,0.69986,0.69986,male
2859,female,0.69962,0.69962,female
2861,male,0.69957,0.69957,male
2860,female,0.69957,0.69957,female
2864,female,0.69953,0.69953,female
2862,male,0.69953,0.69953,male
2863,male,0.69953,0.69953,male
2866,female,0.69948,0.69948,female
2865,female,0.69948,0.69948,female
2867,female,0.69943,0.69943,female
2868,female,0.69943,0.69943,female
2869,female,0.69938,0.69938,female
2871,male,0.69929,0.69929,male
2870,male,0.69929,0.69929,male
2872,male,0.69919,0.69919,male
2873,female,0.69914,0.69914,female
2875,female,0.69905,0.69905,female
2874,male,0.69905,0.69905,male
2876,female,0.699,0.699,female
2878,male,0.69895,0.69895,male
2877,female,0.69895,0.69895,female
2879,male,0.69886,0.69886,male
2881,male,0.69881,0.69881,male
2880,female,0.69881,0.69881,female
2882,male,0.69871,0.69871,male
2883,female,0.69867,0.69867,female
2884,female,0.69867,0.69867,female
2885,female,0.69867,0.69867,female
2886,female,0.69867,0.69867,female
2887,male,0.69852,0.69852,male
2889,male,0.69843,0.69843,male
2890,male,0.69843,0.69843,male
2888,female,0.69843,0.69843,female
2892,female,0.69838,0.69838,female
2891,female,0.69838,0.69838,female
2893,male,0.69828,0.69828,male
2895,male,0.69828,0.69828,male
2894,female,0.69828,0.69828,female
2896,female,0.69819,0.69819,female
2897,female,0.69819,0.69819,female
2898,male,0.6979,0.6979,male
2899,male,0.69785,0.69785,male
2900,female,0.69781,0.69781,female
2901,male,0.69781,0.69781,male
2902,male,0.69776,0.69776,male
2903,male,0.69771,0.69771,male
2904,male,0.69771,0.69771,male
2906,male,0.69766,0.69766,male
2905,female,0.69766,0.69766,female
2908,female,0.69761,0.69761,female
2907,female,0.69761,0.69761,female
2909,female,0.69757,0.69757,female
2910,male,0.69757,0.69757,male
2911,female,0.69752,0.69752,female
2912,male,0.69747,0.69747,male
2913,female,0.69742,0.69742,female
2914,male,0.69738,0.69738,male
2916,female,0.69733,0.69733,female
2915,male,0.69733,0.69733,male
2917,female,0.69733,0.69733,female
2918,male,0.69728,0.69728,male
2919,female,0.69723,0.69723,female
2920,female,0.69723,0.69723,female
2921,male,0.69709,0.69709,male
2922,male,0.69709,0.69709,male
2923,female,0.69704,0.69704,female
2925,male,0.69699,0.69699,male
2924,male,0.69699,0.69699,male
2926,female,0.69695,0.69695,female
2927,male,0.69695,0.69695,male
2931,female,0.6969,0.6969,female
2930,female,0.6969,0.6969,female
2928,female,0.6969,0.6969,female
2929,male,0.6969,0.6969,male
2932,female,0.69685,0.69685,female
2933,female,0.6968,0.6968,female
2934,female,0.69675,0.69675,female
2935,male,0.69675,0.69675,male
2937,male,0.69656,0.69656,male
2936,male,0.69656,0.69656,male
2938,female,0.69647,0.69647,female
2941,male,0.69642,0.69642,male
2939,female,0.69642,0.69642,female
2940,female,0.69642,0.69642,female
2942,male,0.69632,0.69632,male
2943,male,0.69628,0.69628,male
2944,male,0.69623,0.69623,male
2945,female,0.69623,0.69623,female
2946,male,0.69618,0.69618,male
2947,female,0.69604,0.69604,female
2948,female,0.69604,0.69604,female
2949,male,0.69599,0.69599,male
2950,male,0.69599,0.69599,male
2951,female,0.6958,0.6958,female
2954,female,0.6957,0.6957,female
2952,male,0.6957,0.6957,male
2953,male,0.6957,0.6957,male
2955,female,0.69565,0.69565,female
2957,female,0.69556,0.69556,female
2956,female,0.69556,0.69556,female
2958,female,0.69546,0.69546,female
2959,female,0.69542,0.69542,female
2960,male,0.69532,0.69532,male
2961,male,0.69527,0.69527,male
2962,female,0.69527,0.69527,female
2963,female,0.69522,0.69522,female
2964,male,0.69513,0.69513,male
2966,male,0.69508,0.69508,male
2965,male,0.69508,0.69508,male
2967,female,0.69498,0.69498,female
2968,female,0.69494,0.69494,female
2969,male,0.69484,0.69484,male
2970,female,0.69475,0.69475,female
2971,female,0.6947,0.6947,female
2973,male,0.6946,0.6946,male
2972,male,0.6946,0.6946,male
2974,female,0.69455,0.69455,female
2975,male,0.69441,0.69441,male
2976,female,0.69436,0.69436,female
2978,male,0.69432,0.69432,male
2977,female,0.69432,0.69432,female
2979,male,0.69427,0.69427,male
2980,female,0.69422,0.69422,female
2981,female,0.69422,0.69422,female
2982,male,0.69417,0.69417,male
2983,male,0.69417,0.69417,male
2985,male,0.69408,0.69408,male
2984,female,0.69408,0.69408,female
2986,male,0.69403,0.69403,male
2987,female,0.69398,0.69398,female
2988,female,0.69393,0.69393,female
2989,female,0.69393,0.69393,female
2990,female,0.69384,0.69384,female
2991,male,0.69374,0.69374,male
2992,female,0.69365,0.69365,female
2993,male,0.69365,0.69365,male
2995,female,0.6936,0.6936,female
2994,male,0.6936,0.6936,male
2998,male,0.69355,0.69355,male
2997,male,0.69355,0.69355,male
2996,female,0.69355,0.69355,female
3002,female,0.69346,0.69346,female
3001,male,0.69346,0.69346,male
3000,male,0.69346,0.69346,male
2999,female,0.69346,0.69346,female
3004,female,0.69336,0.69336,female
3003,female,0.69336,0.69336,female
3005,male,0.69331,0.69331,male
3007,male,0.69326,0.69326,male
3006,male,0.69326,0.69326,male
3008,female,0.69312,0.69312,female
3009,female,0.69312,0.69312,female
3010,female,0.69307,0.69307,female
3011,male,0.69307,0.69307,male
3012,male,0.69302,0.69302,male
3014,female,0.69293,0.69293,female
3013,male,0.69293,0.69293,male
3015,female,0.69269,0.69269,female
3016,female,0.69269,0.69269,female
3018,female,0.69264,0.69264,female
3017,female,0.69264,0.69264,female
3019,female,0.69255,0.69255,female
3021,female,0.6925,0.6925,female
3020,male,0.6925,0.6925,male
3022,male,0.6925,0.6925,male
3023,male,0.69245,0.69245,male
3024,female,0.6924,0.6924,female
3026,female,0.69236,0.69236,female
3025,female,0.69236,0.69236,female
3027,male,0.69226,0.69226,male
3029,female,0.69216,0.69216,female
3028,male,0.69216,0.69216,male
3030,male,0.69212,0.69212,male
3031,female,0.69202,0.69202,female
3032,male,0.69197,0.69197,male
3034,male,0.69193,0.69193,male
3036,male,0.69193,0.69193,male
3035,female,0.69193,0.69193,female
3033,male,0.69193,0.69193,male
3038,male,0.69183,0.69183,male
3037,male,0.69183,0.69183,male
3040,male,0.69164,0.69164,male
3039,female,0.69164,0.69164,female
3041,female,0.69149,0.69149,female
3042,male,0.69145,0.69145,male
3044,male,0.6914,0.6914,male
3043,male,0.6914,0.6914,male
3045,male,0.69135,0.69135,male
3047,female,0.69126,0.69126,female
3046,male,0.69126,0.69126,male
3048,female,0.69121,0.69121,female
3050,male,0.69106,0.69106,male
3049,female,0.69106,0.69106,female
3051,female,0.69106,0.69106,female
3053,female,0.69102,0.69102,female
3054,male,0.69102,0.69102,male
3052,female,0.69102,0.69102,female
3055,female,0.69092,0.69092,female
3056,male,0.69087,0.69087,male
3058,female,0.69083,0.69083,female
3059,female,0.69083,0.69083,female
3057,male,0.69083,0.69083,male
3060,male,0.69063,0.69063,male
3062,male,0.69054,0.69054,male
3061,male,0.69054,0.69054,male
3063,female,0.69044,0.69044,female
3064,female,0.6904,0.6904,female
3065,female,0.69025,0.69025,female
3066,female,0.69011,0.69011,female
3067,male,0.69006,0.69006,male
3068,female,0.68997,0.68997,female
3069,female,0.68997,0.68997,female
3070,male,0.68992,0.68992,male
3071,male,0.68992,0.68992,male
3073,male,0.68987,0.68987,male
3072,male,0.68987,0.68987,male
3074,male,0.68987,0.68987,male
3075,female,0.68973,0.68973,female
3076,male,0.68953,0.68953,male
3078,male,0.68949,0.68949,male
3077,male,0.68949,0.68949,male
3079,male,0.68944,0.68944,male
3080,male,0.68934,0.68934,male
3082,male,0.68915,0.68915,male
3081,female,0.68915,0.68915,female
3083,female,0.68901,0.68901,female
3086,male,0.68896,0.68896,male
3084,female,0.68896,0.68896,female
3085,male,0.68896,0.68896,male
3087,male,0.68887,0.68887,male
3088,female,0.68882,0.68882,female
3089,female,0.68872,0.68872,female
3091,female,0.68867,0.68867,female
3090,female,0.68867,0.68867,female
3092,female,0.68858,0.68858,female
3093,female,0.68853,0.68853,female
3095,female,0.68848,0.68848,female
3094,male,0.68848,0.68848,male
3096,female,0.68839,0.68839,female
3097,female,0.68839,0.68839,female
3098,female,0.68834,0.68834,female
3099,female,0.68834,0.68834,female
3101,male,0.68829,0.68829,male
3100,female,0.68829,0.68829,female
3102,female,0.6882,0.6882,female
3103,female,0.6881,0.6881,female
3104,male,0.6881,0.6881,male
3106,female,0.68796,0.68796,female
3105,male,0.68796,0.68796,male
3107,female,0.68791,0.68791,female
3108,male,0.68786,0.68786,male
3109,male,0.68781,0.68781,male
3110,female,0.68777,0.68777,female
3111,female,0.68772,0.68772,female
3112,female,0.68772,0.68772,female
3113,male,0.68757,0.68757,male
3116,female,0.68753,0.68753,female
3115,male,0.68753,0.68753,male
3114,male,0.68753,0.68753,male
3117,female,0.68748,0.68748,female
3118,male,0.68738,0.68738,male
3120,male,0.68729,0.68729,male
3119,male,0.68729,0.68729,male
3121,male,0.68724,0.68724,male
3122,male,0.687,0.687,male
3123,female,0.68686,0.68686,female
3124,female,0.68681,0.68681,female
3125,female,0.68681,0.68681,female
3126,male,0.68681,0.68681,male
3127,female,0.68676,0.68676,female
3130,female,0.68676,0.68676,female
3128,male,0.68676,0.68676,male
3129,female,0.68676,0.68676,female
3131,male,0.68671,0.68671,male
3132,female,0.68667,0.68667,female
3134,male,0.68657,0.68657,male
3133,female,0.68657,0.68657,female
3138,male,0.68648,0.68648,male
3137,female,0.68648,0.68648,female
3136,female,0.68648,0.68648,female
3135,female,0.68648,0.68648,female
3140,female,0.68633,0.68633,female
3139,female,0.68633,0.68633,female
3141,male,0.68619,0.68619,male
3142,female,0.68614,0.68614,female
3143,female,0.68614,0.68614,female
3144,female,0.68609,0.68609,female
3145,male,0.68604,0.68604,male
3146,male,0.686,0.686,male
3148,male,0.68585,0.68585,male
3149,male,0.68585,0.68585,male
3147,male,0.68585,0.68585,male
3150,female,0.68581,0.68581,female
3152,female,0.68571,0.68571,female
3151,male,0.68571,0.68571,male
3153,female,0.68566,0.68566,female
3154,female,0.68566,0.68566,female
3155,male,0.68566,0.68566,male
3157,female,0.68557,0.68557,female
3156,male,0.68557,0.68557,male
3158,female,0.68552,0.68552,female
3159,female,0.68542,0.68542,female
3160,male,0.68528,0.68528,male
3161,male,0.68514,0.68514,male
3162,female,0.68514,0.68514,female
3163,male,0.68509,0.68509,male
3164,male,0.68504,0.68504,male
3165,female,0.68499,0.68499,female
3168,female,0.6849,0.6849,female
3167,female,0.6849,0.6849,female
3166,male,0.6849,0.6849,male
3169,male,0.68485,0.68485,male
3170,male,0.68485,0.68485,male
3171,male,0.68475,0.68475,male
3172,male,0.68471,0.68471,male
3173,male,0.68456,0.68456,male
3174,female,0.68451,0.68451,female
3175,male,0.68447,0.68447,male
3176,female,0.68442,0.68442,female
3177,male,0.68423,0.68423,male
3178,male,0.68423,0.68423,male
3179,male,0.68418,0.68418,male
3180,female,0.68413,0.68413,female
3181,male,0.68408,0.68408,male
3182,male,0.68408,0.68408,male
3184,female,0.68394,0.68394,female
3183,female,0.68394,0.68394,female
3185,female,0.6838,0.6838,female
3186,male,0.68365,0.68365,male
3187,female,0.68361,0.68361,female
3188,male,0.68346,0.68346,male
3189,female,0.68346,0.68346,female
3190,female,0.68342,0.68342,female
3191,female,0.68322,0.68322,female
3192,female,0.68322,0.68322,female
3193,female,0.68318,0.68318,female
3194,female,0.68303,0.68303,female
3195,female,0.68294,0.68294,female
3196,male,0.68284,0.68284,male
3197,female,0.68279,0.68279,female
3198,female,0.6827,0.6827,female
3199,male,0.68265,0.68265,male
3200,male,0.68255,0.68255,male
3201,female,0.68246,0.68246,female
3202,female,0.68236,0.68236,female
3203,male,0.68232,0.68232,male
3204,female,0.68222,0.68222,female
3205,female,0.68208,0.68208,female
3206,female,0.68203,0.68203,female
3208,female,0.68198,0.68198,female
3207,female,0.68198,0.68198,female
3209,female,0.68189,0.68189,female
3210,female,0.68189,0.68189,female
3211,male,0.68184,0.68184,male
3212,female,0.68184,0.68184,female
3214,female,0.68169,0.68169,female
3213,male,0.68169,0.68169,male
3215,female,0.68165,0.68165,female
3216,female,0.6816,0.6816,female
3217,female,0.68155,0.68155,female
3218,female,0.6815,0.6815,female
3219,male,0.68136,0.68136,male
3220,female,0.68126,0.68126,female
3221,male,0.68112,0.68112,male
3222,male,0.68093,0.68093,male
3223,female,0.68083,0.68083,female
3224,female,0.68083,0.68083,female
3225,female,0.68079,0.68079,female
3226,female,0.68074,0.68074,female
3227,female,0.68074,0.68074,female
3228,female,0.68069,0.68069,female
3229,female,0.68055,0.68055,female
3230,male,0.68055,0.68055,male
3231,female,0.6804,0.6804,female
3232,male,0.6804,0.6804,male
3233,male,0.68026,0.68026,male
3234,female,0.68021,0.68021,female
3236,male,0.68012,0.68012,male
3235,male,0.68012,0.68012,male
3237,female,0.68007,0.68007,female
3238,male,0.67993,0.67993,male
3239,male,0.67978,0.67978,male
3240,male,0.67973,0.67973,male
3241,female,0.67945,0.67945,female
3243,female,0.6794,0.6794,female
3242,female,0.6794,0.6794,female
3244,female,0.6793,0.6793,female
3245,female,0.67926,0.67926,female
3246,female,0.67911,0.67911,female
3247,female,0.67897,0.67897,female
3248,male,0.67873,0.67873,male
3249,male,0.67868,0.67868,male
3250,male,0.67859,0.67859,male
3251,female,0.67849,0.67849,female
3252,female,0.67844,0.67844,female
3253,male,0.67844,0.67844,male
3254,female,0.6783,0.6783,female
3255,male,0.67825,0.67825,male
3256,female,0.67801,0.67801,female
3257,female,0.67801,0.67801,female
3259,female,0.67782,0.67782,female
3258,male,0.67782,0.67782,male
3260,male,0.67777,0.67777,male
3261,male,0.67758,0.67758,male
3262,female,0.67754,0.67754,female
3263,male,0.67749,0.67749,male
3264,female,0.67744,0.67744,female
3266,male,0.67734,0.67734,male
3265,female,0.67734,0.67734,female
3267,male,0.6773,0.6773,male
3268,female,0.6772,0.6772,female
3269,female,0.67706,0.67706,female
3270,male,0.67682,0.67682,male
3272,male,0.67682,0.67682,male
3271,female,0.67682,0.67682,female
3273,male,0.67677,0.67677,male
3274,female,0.67672,0.67672,female
3275,male,0.67663,0.67663,male
3277,female,0.6762,0.6762,female
3276,male,0.6762,0.6762,male
3278,female,0.67615,0.67615,female
3280,male,0.67615,0.67615,male
3279,female,0.67615,0.67615,female
3281,male,0.67615,0.67615,male
3282,female,0.6761,0.6761,female
3283,female,0.67596,0.67596,female
3284,female,0.67577,0.67577,female
3285,female,0.67572,0.67572,female
3286,female,0.67562,0.67562,female
3287,female,0.67548,0.67548,female
3288,female,0.67543,0.67543,female
3289,male,0.67538,0.67538,male
3290,female,0.67534,0.67534,female
3293,female,0.67529,0.67529,female
3292,female,0.67529,0.67529,female
3291,male,0.67529,0.67529,male
3294,female,0.67524,0.67524,female
3295,male,0.67481,0.67481,male
3297,female,0.67467,0.67467,female
3296,male,0.67467,0.67467,male
3298,female,0.67462,0.67462,female
3299,male,0.67452,0.67452,male
3300,male,0.67443,0.67443,male
3301,male,0.67433,0.67433,male
3302,male,0.67428,0.67428,male
3305,male,0.67419,0.67419,male
3303,male,0.67419,0.67419,male
3304,female,0.67419,0.67419,female
3308,female,0.67414,0.67414,female
3307,female,0.67414,0.67414,female
3306,female,0.67414,0.67414,female
3309,female,0.67405,0.67405,female
3310,female,0.674,0.674,female
3311,male,0.67395,0.67395,male
3312,female,0.6739,0.6739,female
3313,male,0.67352,0.67352,male
3314,male,0.67347,0.67347,male
3315,female,0.67333,0.67333,female
3316,female,0.67318,0.67318,female
3317,male,0.67318,0.67318,male
3318,female,0.67314,0.67314,female
3319,female,0.67304,0.67304,female
3320,female,0.67304,0.67304,female
3321,female,0.6729,0.6729,female
3322,female,0.67285,0.67285,female
3323,female,0.6728,0.6728,female
3324,male,0.67275,0.67275,male
3325,male,0.67275,0.67275,male
3326,female,0.67266,0.67266,female
3329,female,0.67242,0.67242,female
3327,male,0.67242,0.67242,male
3328,male,0.67242,0.67242,male
3330,male,0.67232,0.67232,male
3331,female,0.67228,0.67228,female
3332,female,0.67228,0.67228,female
3333,female,0.67223,0.67223,female
3334,male,0.67223,0.67223,male
3335,male,0.67218,0.67218,male
3336,female,0.67208,0.67208,female
3337,male,0.67199,0.67199,male
3338,male,0.67189,0.67189,male
3339,female,0.67165,0.67165,female
3340,male,0.67151,0.67151,male
3341,female,0.67146,0.67146,female
3342,female,0.67142,0.67142,female
3343,female,0.67122,0.67122,female
3344,female,0.67118,0.67118,female
3345,female,0.67094,0.67094,female
3346,female,0.67089,0.67089,female
3348,female,0.67089,0.67089,female
3347,male,0.67089,0.67089,male
3349,male,0.67084,0.67084,male
