unique_id,Gender,UGPA,LSAT,ZFYA
18741,female,3.2,42.0,-0.1
4158,male,2.7,29.0,-0.1
21563,female,3.3,42.0,-0.1
8435,male,3.3,37.0,-0.1
5777,male,3.6,39.0,-0.1
20408,female,2.1,43.0,-0.1
4156,female,2.6,30.5,-0.1
369,female,3.6,27.0,-0.1
20810,male,3.5,39.0,-0.1
11495,female,3.1,35.0,-0.1
7849,female,3.6,36.5,-0.1
18259,male,3.6,29.0,-0.1
6185,male,3.4,32.0,-0.1
2476,female,2.6,38.0,-0.1
7907,female,4.0,27.0,-0.11
18873,male,3.4,42.0,-0.11
19639,male,3.3,43.0,-0.11
14723,female,3.1,32.0,-0.11
8531,male,3.4,35.3,-0.11
2651,female,3.4,41.0,-0.11
20645,male,3.3,31.0,-0.11
15684,male,3.6,39.0,-0.11
3586,female,3.1,40.0,-0.11
14389,male,3.2,36.0,-0.11
18970,male,3.7,39.0,-0.11
9160,female,2.7,36.0,-0.11
18931,female,3.1,41.0,-0.11
10652,male,2.0,21.0,-0.11
13465,male,2.9,40.0,-0.11
18802,female,3.2,40.0,-0.11
18649,female,3.7,47.0,-0.11
18821,female,2.3,37.5,-0.11
6202,female,2.8,30.0,-0.11
18876,female,3.1,44.0,-0.11
12245,male,3.6,36.0,-0.11
19891,male,3.5,34.0,-0.11
1990,female,3.4,36.0,-0.11
2451,male,3.3,39.0,-0.11
14333,female,2.4,38.0,-0.11
10835,male,3.1,40.0,-0.11
3580,female,3.2,37.0,-0.11
18324,male,3.4,42.0,-0.11
18693,female,3.6,45.0,-0.11
14604,female,3.5,38.0,-0.11
4017,female,3.0,35.0,-0.11
12987,male,3.3,46.0,-0.12
11270,male,3.5,33.0,-0.12
27,female,2.8,34.0,-0.12
2095,female,2.8,25.0,-0.12
8,female,2.7,37.0,-0.12
17367,male,3.1,29.0,-0.12
7247,male,3.5,35.0,-0.12
8981,female,3.1,39.0,-0.12
18021,female,3.6,45.0,-0.12
4613,male,3.2,31.0,-0.12
20342,female,3.3,32.0,-0.12
19796,female,3.0,35.0,-0.12
17132,male,3.5,36.0,-0.12
6751,male,3.0,34.0,-0.12
19486,female,3.7,40.0,-0.12
19468,female,3.2,40.0,-0.12
2793,male,3.5,45.0,-0.13
10315,male,2.8,40.0,-0.13
2438,female,3.4,33.0,-0.13
12107,female,2.7,42.0,-0.13
12441,female,2.6,27.0,-0.13
16288,male,3.3,35.0,-0.13
12172,male,3.0,39.0,-0.13
8664,male,2.9,30.0,-0.13
137,male,3.5,37.0,-0.13
21729,female,2.5,45.0,-0.13
9248,male,3.5,35.5,-0.13
21152,female,3.5,39.0,-0.13
10239,male,2.8,34.0,-0.13
8400,female,2.9,37.0,-0.13
20224,female,3.4,40.0,-0.13
17853,female,3.2,36.0,-0.13
20653,female,3.2,36.0,-0.13
8831,female,3.1,31.0,-0.13
13441,male,3.0,39.0,-0.13
410,male,3.1,35.0,-0.14
7148,female,2.5,29.7,-0.14
13743,male,3.5,40.0,-0.14
20065,female,3.5,39.0,-0.14
15502,female,3.8,33.0,-0.14
7947,male,3.3,35.0,-0.14
15455,male,2.8,38.0,-0.14
4287,male,3.7,44.0,-0.14
19709,female,3.2,33.0,-0.14
2844,female,3.2,40.0,-0.14
19644,female,3.1,42.0,-0.14
3954,female,3.0,39.0,-0.14
610,male,2.9,26.0,-0.14
17233,female,2.5,40.0,-0.14
6938,male,3.2,36.0,-0.14
19741,female,3.1,26.0,-0.14
15301,male,2.6,21.0,-0.14
14094,female,3.0,34.0,-0.14
10115,male,2.7,40.0,-0.14
20081,male,2.8,45.0,-0.14
12873,female,3.7,48.0,-0.14
7061,female,2.7,28.5,-0.14
9527,male,2.8,39.0,-0.14
9514,male,2.9,37.0,-0.14
13405,female,3.8,46.0,-0.14
11688,male,2.9,30.0,-0.14
16945,female,3.5,35.0,-0.14
20934,male,3.8,43.0,-0.15
13310,male,3.6,45.0,-0.15
8526,female,2.9,42.0,-0.15
14423,male,3.9,30.0,-0.15
6820,female,3.2,33.0,-0.15
9662,female,2.8,40.0,-0.15
13908,female,3.4,35.5,-0.15
12126,male,2.4,43.0,-0.15
13596,male,2.9,30.0,-0.15
17610,female,2.8,34.0,-0.15
15935,male,3.2,34.0,-0.15
5787,male,3.9,40.0,-0.16
1187,female,3.6,39.0,-0.16
21481,female,3.4,42.0,-0.16
16778,male,2.9,35.0,-0.16
9958,male,2.4,27.5,-0.16
3347,male,4.0,35.0,-0.16
13021,female,3.9,38.0,-0.16
6066,female,2.9,39.0,-0.16
4081,female,3.8,34.0,-0.16
16640,male,3.9,40.0,-0.16
20028,female,3.5,37.0,-0.16
12410,male,2.8,27.0,-0.16
2074,female,2.9,36.0,-0.16
2060,male,2.7,35.0,-0.16
21523,female,3.4,46.0,-0.16
16866,female,2.7,34.5,-0.16
12908,female,3.7,46.0,-0.16
541,female,2.8,34.0,-0.16
18573,male,3.2,38.0,-0.16
21247,male,3.4,43.0,-0.16
16792,female,3.0,28.0,-0.16
16885,female,2.9,31.0,-0.16
4020,male,3.2,34.0,-0.16
13672,male,3.2,44.0,-0.16
2319,female,2.8,27.3,-0.16
10886,male,2.5,35.0,-0.17
951,female,3.3,32.0,-0.17
7533,female,3.2,35.0,-0.17
8659,female,2.6,33.0,-0.17
11397,female,2.7,30.5,-0.17
18276,female,3.3,36.0,-0.17
5105,female,2.8,38.0,-0.17
10859,male,3.5,41.0,-0.17
18349,female,3.4,35.0,-0.17
1506,male,3.2,44.0,-0.17
19106,male,3.9,37.0,-0.17
19521,female,2.7,44.0,-0.17
46,female,2.8,36.0,-0.17
2255,female,2.7,39.0,-0.17
9547,female,2.9,39.0,-0.17
987,female,3.2,35.0,-0.17
863,female,2.7,36.0,-0.17
5201,female,2.7,38.0,-0.17
17181,female,3.6,41.0,-0.17
21020,male,3.0,40.0,-0.17
9760,male,2.9,38.0,-0.17
19702,male,2.9,39.0,-0.17
12275,male,3.4,30.0,-0.17
2423,male,2.4,33.0,-0.17
13940,female,3.4,38.0,-0.18
17435,female,3.1,42.0,-0.18
9464,female,2.9,36.0,-0.18
16291,male,3.3,29.0,-0.18
20250,male,3.3,45.0,-0.18
5786,female,3.6,38.0,-0.18
17073,female,3.1,30.5,-0.18
18063,female,3.2,42.0,-0.18
1557,male,2.9,40.0,-0.18
7064,male,2.8,28.0,-0.19
4954,female,3.1,31.0,-0.19
16669,male,3.3,42.0,-0.19
19439,male,3.8,37.0,-0.19
14636,male,3.3,37.0,-0.19
13451,female,3.1,31.0,-0.19
2035,male,2.8,39.0,-0.19
4300,female,3.7,45.0,-0.19
14494,female,3.4,27.0,-0.19
16131,female,3.6,46.0,-0.19
18257,female,3.0,32.5,-0.19
19826,female,3.4,35.0,-0.19
2817,female,3.1,37.5,-0.2
3558,male,2.8,41.0,-0.2
6448,male,2.8,40.0,-0.2
18530,male,3.2,37.0,-0.2
2856,female,3.5,38.0,-0.2
6363,female,3.7,31.5,-0.2
3612,male,2.1,24.0,-0.2
6909,female,2.5,35.0,-0.2
12395,male,3.0,34.5,-0.2
5994,male,3.7,33.0,-0.2
12473,male,2.6,33.0,-0.2
13815,female,3.7,43.0,-0.2
10212,female,2.8,34.0,-0.2
9301,female,2.8,40.0,-0.2
6287,female,3.2,36.0,-0.2
7969,male,3.5,44.0,-0.2
11809,female,3.4,35.0,-0.2
13007,female,3.6,38.0,-0.21
4366,female,2.7,40.0,-0.21
647,male,2.7,35.0,-0.21
16966,male,3.1,43.0,-0.21
9618,female,2.5,40.0,-0.21
13059,male,3.6,37.0,-0.21
1998,female,3.1,39.0,-0.21
9785,female,2.9,40.0,-0.21
4222,female,2.8,34.3,-0.21
9586,female,2.5,39.0,-0.21
14354,male,3.1,32.0,-0.21
13769,female,3.2,41.0,-0.21
18335,male,3.4,38.0,-0.21
8710,female,3.2,34.0,-0.21
6141,male,3.3,35.0,-0.21
14426,male,3.4,33.0,-0.21
13527,male,3.5,27.0,-0.21
8271,male,2.9,36.0,-0.21
827,female,2.3,36.0,-0.21
17978,male,3.3,38.0,-0.21
11472,female,2.9,35.0,-0.22
20730,male,1.9,42.0,-0.22
4887,male,2.5,35.0,-0.22
16392,female,3.9,46.0,-0.22
9082,female,2.3,33.0,-0.22
3037,male,3.8,41.0,-0.22
16482,male,3.8,42.0,-0.22
7843,male,3.3,39.0,-0.22
6328,male,2.7,25.0,-0.22
2770,male,3.6,35.0,-0.22
14085,male,3.4,37.0,-0.22
19732,male,3.2,36.0,-0.23
14944,male,2.9,33.0,-0.23
19095,male,3.4,36.0,-0.23
21623,female,3.0,24.5,-0.23
20650,male,3.8,24.0,-0.23
19385,female,3.1,39.5,-0.23
21007,female,2.6,36.0,-0.23
20707,male,3.4,33.0,-0.23
10775,female,2.9,42.0,-0.23
294,female,3.9,34.0,-0.23
8379,female,3.2,37.0,-0.23
3307,male,3.3,33.5,-0.23
14963,male,3.7,30.0,-0.23
5719,female,2.7,39.0,-0.23
3785,male,3.0,29.0,-0.24
18264,female,3.1,32.0,-0.24
482,male,2.5,35.5,-0.24
3780,female,3.2,40.0,-0.24
15646,female,3.3,42.0,-0.24
16771,female,2.8,35.0,-0.24
5467,male,3.3,42.0,-0.24
14653,male,3.1,33.5,-0.24
17225,male,3.2,33.0,-0.24
11801,female,2.9,33.0,-0.24
2387,female,3.1,33.0,-0.24
6339,male,3.2,27.0,-0.24
820,male,3.6,35.0,-0.24
7101,male,2.4,33.0,-0.24
12226,male,3.1,37.0,-0.24
9325,female,2.7,37.0,-0.24
18199,female,2.9,35.0,-0.24
9622,female,2.6,39.0,-0.24
20164,male,3.5,39.0,-0.24
3738,female,2.3,36.5,-0.24
16811,female,2.7,34.0,-0.24
18728,male,3.3,40.0,-0.24
9541,female,2.9,35.0,-0.24
13571,female,3.5,45.0,-0.24
20119,female,3.9,34.0,-0.24
3921,male,3.8,41.0,-0.25
4237,male,3.8,46.0,-0.25
15700,female,3.1,35.0,-0.25
11805,female,3.2,41.0,-0.25
19847,male,3.1,39.0,-0.25
6580,female,2.7,41.0,-0.25
2012,male,3.1,29.0,-0.25
15441,female,2.6,37.0,-0.25
2895,female,2.8,48.0,-0.25
13111,male,3.3,42.0,-0.25
4295,female,3.9,48.0,-0.25
5806,male,3.0,39.0,-0.25
755,female,3.3,41.0,-0.25
17600,male,3.2,34.0,-0.25
8667,female,3.2,36.0,-0.25
6555,male,3.5,30.5,-0.25
17082,female,3.7,37.0,-0.25
11130,male,3.5,36.5,-0.25
2126,male,2.9,40.0,-0.25
3898,male,3.3,36.0,-0.25
14830,male,3.9,44.0,-0.25
20290,male,3.6,45.0,-0.25
21639,male,2.6,36.0,-0.26
1588,male,3.1,34.0,-0.26
10446,female,3.0,38.0,-0.26
12342,male,2.5,41.0,-0.26
16237,female,3.6,48.0,-0.26
4699,female,3.4,36.0,-0.26
19697,male,3.6,41.0,-0.26
12192,female,3.6,32.5,-0.26
14360,male,3.5,41.0,-0.26
21654,female,3.3,41.0,-0.26
10497,male,3.5,45.0,-0.26
20965,male,3.0,45.0,-0.26
8290,female,2.3,33.0,-0.26
8463,female,3.3,39.0,-0.26
20256,female,3.4,44.0,-0.26
18661,female,3.8,37.0,-0.26
4578,male,2.7,41.0,-0.26
9686,female,2.7,36.0,-0.26
17257,female,2.8,34.0,-0.26
15250,female,3.0,20.0,-0.26
8509,male,2.8,38.0,-0.27
8527,male,3.4,34.0,-0.27
19137,female,3.9,44.0,-0.27
8625,male,3.3,33.0,-0.27
287,female,2.5,46.0,-0.27
703,female,3.8,39.0,-0.27
12111,male,3.1,36.0,-0.27
8542,female,3.4,21.0,-0.27
17277,female,3.1,44.0,-0.27
13523,female,2.3,46.0,-0.27
8697,female,3.6,27.0,-0.27
2979,male,3.2,43.0,-0.27
14771,female,3.6,47.0,-0.27
11246,female,3.0,37.0,-0.27
18240,male,4.0,37.0,-0.27
7963,male,3.4,30.0,-0.27
15188,male,2.6,35.0,-0.28
21198,female,3.6,40.0,-0.28
4878,female,2.8,32.3,-0.28
6801,male,3.4,41.0,-0.28
13653,female,3.8,41.0,-0.28
9886,female,3.5,26.7,-0.28
4877,male,2.8,27.0,-0.28
11984,male,3.5,35.0,-0.28
12664,male,3.1,27.3,-0.28
12358,female,3.6,39.0,-0.28
7063,male,3.0,26.0,-0.28
9753,female,2.9,41.0,-0.28
7049,male,3.2,26.0,-0.28
4091,female,3.6,34.0,-0.28
1211,female,2.9,40.0,-0.28
17489,female,3.7,38.0,-0.28
1860,male,3.1,36.0,-0.28
1550,male,3.9,30.0,-0.28
1577,male,3.2,38.0,-0.28
10019,female,2.7,30.0,-0.28
15061,female,2.4,31.0,-0.28
14862,female,2.7,42.0,-0.28
11954,female,3.0,29.0,-0.28
17434,male,3.5,31.0,-0.29
20918,female,3.3,38.0,-0.29
16688,female,3.9,34.0,-0.29
12631,female,3.4,35.0,-0.29
11841,male,3.2,38.0,-0.29
20386,female,2.2,44.0,-0.29
1034,female,3.0,37.0,-0.29
21064,female,2.7,34.0,-0.29
20212,female,3.2,43.0,-0.29
19463,female,3.4,34.0,-0.29
21053,female,2.5,33.0,-0.29
4639,female,2.9,39.0,-0.29
20010,female,3.3,46.0,-0.29
18307,female,3.2,38.0,-0.29
14632,female,3.4,28.0,-0.29
19598,male,3.6,36.0,-0.29
18113,male,3.2,39.0,-0.29
1944,male,3.2,38.0,-0.3
7679,female,3.6,40.0,-0.3
19384,female,2.8,46.0,-0.3
19417,male,3.4,43.0,-0.3
12250,female,2.9,32.0,-0.3
3550,female,2.6,41.0,-0.3
5586,female,2.3,35.5,-0.3
6657,male,3.5,30.0,-0.3
3486,female,3.6,39.0,-0.3
21698,female,3.1,39.0,-0.3
13897,male,3.4,29.0,-0.3
19118,male,3.6,44.0,-0.3
8013,female,3.4,45.0,-0.3
4765,female,3.1,39.0,-0.31
1800,male,3.6,39.0,-0.31
16403,female,3.6,48.0,-0.31
5378,male,3.6,36.0,-0.31
17144,female,3.8,33.0,-0.31
10557,male,3.1,30.0,-0.31
9342,male,3.6,37.0,-0.31
19552,male,3.5,36.0,-0.31
16921,female,2.6,27.0,-0.31
8859,female,2.8,39.0,-0.31
4487,female,3.4,45.0,-0.31
1792,female,3.6,36.0,-0.31
19571,male,3.7,36.0,-0.31
4986,female,2.8,39.0,-0.31
1565,female,3.7,32.0,-0.31
7250,male,3.4,32.5,-0.31
8349,female,2.9,30.0,-0.31
12481,female,3.2,37.0,-0.32
3317,male,3.7,33.0,-0.32
18769,female,3.8,39.0,-0.32
14573,male,3.4,37.0,-0.32
3337,male,3.1,32.0,-0.32
10309,female,2.6,37.0,-0.32
18650,female,3.5,41.0,-0.32
471,female,2.5,33.0,-0.32
19756,male,3.4,30.5,-0.32
19740,female,3.0,40.0,-0.32
18251,female,2.8,37.0,-0.32
18734,female,3.4,40.0,-0.32
3314,male,3.6,39.0,-0.32
7567,male,3.3,35.0,-0.32
20267,female,3.7,46.0,-0.32
3972,female,2.9,40.0,-0.32
7949,male,3.8,32.0,-0.32
10449,female,3.9,42.0,-0.32
18023,female,3.8,44.0,-0.32
2322,female,2.1,35.5,-0.32
14245,female,3.3,28.5,-0.32
18071,female,3.5,42.0,-0.32
7611,female,3.2,33.5,-0.32
1897,female,3.4,40.0,-0.32
13230,male,3.4,42.0,-0.32
18695,male,3.6,43.0,-0.32
174,female,3.8,39.0,-0.32
21449,female,3.4,39.0,-0.32
14584,male,3.9,38.0,-0.32
10200,female,2.7,35.0,-0.32
12763,female,2.9,27.5,-0.33
12816,male,3.4,47.0,-0.33
13661,female,2.7,33.0,-0.33
6376,male,3.1,33.7,-0.33
15577,male,3.4,45.0,-0.33
17520,male,3.8,37.0,-0.33
17124,male,2.8,35.0,-0.33
12701,female,3.0,34.0,-0.33
9328,female,2.6,23.0,-0.33
4415,male,3.1,42.0,-0.33
9075,male,2.9,26.5,-0.33
12743,female,2.6,38.0,-0.33
460,female,2.9,29.5,-0.33
1019,male,3.2,36.0,-0.33
17234,female,2.6,38.0,-0.33
12606,female,2.7,33.0,-0.33
7855,male,2.6,30.0,-0.33
6888,female,3.8,39.0,-0.33
9955,female,3.4,35.0,-0.34
10440,female,3.5,46.0,-0.34
10857,male,3.4,32.5,-0.34
10456,female,3.6,40.3,-0.34
7116,female,2.9,27.5,-0.34
15032,female,2.9,33.0,-0.34
9993,female,2.5,40.0,-0.34
20349,female,3.0,31.0,-0.34
13545,male,3.5,44.0,-0.34
18195,male,3.2,28.5,-0.34
20042,male,3.6,33.0,-0.34
10285,male,3.0,33.5,-0.34
17727,male,2.6,39.0,-0.34
6764,male,2.9,29.5,-0.35
17148,male,3.5,36.0,-0.35
13034,male,3.4,41.0,-0.35
18766,male,3.2,40.0,-0.35
2562,male,3.7,41.0,-0.35
11115,male,3.5,43.0,-0.35
1318,female,3.7,42.0,-0.35
14542,male,3.1,41.0,-0.35
14851,male,3.4,37.0,-0.35
2516,male,3.7,41.0,-0.35
1645,male,3.4,38.0,-0.35
19307,female,3.7,36.0,-0.35
2571,female,3.9,45.0,-0.35
7545,male,3.1,31.5,-0.35
15,female,2.3,41.0,-0.35
19294,female,4.0,42.0,-0.35
8007,male,3.4,43.0,-0.35
21155,female,2.8,40.0,-0.35
1201,female,3.1,39.0,-0.35
4928,female,3.1,36.0,-0.35
6418,male,3.2,22.7,-0.35
11370,female,3.2,44.0,-0.36
3110,female,3.3,38.0,-0.36
2091,female,2.8,36.0,-0.36
645,male,2.9,34.0,-0.36
8657,male,3.1,28.5,-0.36
167,female,2.7,36.0,-0.36
10122,female,3.4,28.0,-0.36
14772,female,3.8,46.0,-0.36
14709,female,3.5,32.0,-0.36
11460,female,2.5,38.0,-0.36
12090,female,3.6,41.0,-0.36
3853,male,3.1,40.0,-0.36
17048,female,3.4,28.5,-0.36
16712,female,3.4,36.0,-0.36
13919,female,3.0,42.0,-0.36
12598,female,2.9,34.0,-0.36
13172,male,3.6,40.0,-0.37
6464,male,3.3,38.0,-0.37
1139,female,3.2,27.0,-0.37
9146,female,3.6,36.0,-0.37
18637,female,2.8,39.0,-0.37
4688,female,2.9,34.0,-0.37
8832,female,2.8,32.0,-0.37
20152,male,3.6,41.0,-0.37
5456,female,3.1,45.0,-0.37
16167,female,3.6,47.0,-0.37
12269,female,2.6,38.0,-0.37
5627,female,3.5,31.0,-0.37
10508,female,3.5,44.0,-0.37
15075,female,3.0,32.0,-0.37
13315,male,3.5,43.0,-0.37
17268,male,3.4,43.0,-0.38
20310,male,3.7,32.0,-0.38
10908,female,3.1,39.0,-0.38
7038,male,3.7,33.0,-0.38
1346,male,3.7,38.0,-0.38
9926,male,3.1,34.0,-0.38
2667,male,2.9,38.0,-0.38
6546,female,2.9,33.0,-0.38
6815,female,3.2,36.0,-0.38
12127,male,3.3,36.0,-0.38
19368,male,3.6,39.5,-0.38
4022,male,3.6,28.0,-0.38
8938,male,3.4,33.0,-0.38
12789,female,2.8,33.0,-0.38
15505,female,2.8,43.0,-0.39
2883,female,3.8,39.0,-0.39
3106,male,3.7,30.5,-0.39
3537,female,3.2,39.0,-0.39
1384,female,3.0,41.0,-0.39
3434,male,3.5,38.0,-0.39
20927,female,3.3,39.0,-0.39
5999,male,2.7,40.0,-0.39
2548,female,3.5,40.0,-0.39
21414,male,3.5,36.5,-0.39
4114,male,3.1,34.0,-0.39
21029,male,3.0,37.5,-0.39
18038,female,4.0,46.0,-0.39
16627,female,3.9,37.0,-0.39
20731,male,2.9,33.0,-0.39
6201,female,2.7,31.0,-0.39
5211,female,2.7,36.0,-0.39
18245,female,2.3,30.5,-0.39
21056,female,3.0,34.0,-0.39
288,female,3.0,42.0,-0.4
5700,female,3.3,31.5,-0.4
5706,male,2.9,31.0,-0.4
10655,male,2.2,20.3,-0.4
807,female,3.3,32.0,-0.4
3141,male,3.8,32.0,-0.4
18861,male,3.2,46.0,-0.4
11594,female,3.0,41.0,-0.4
14762,female,2.9,36.0,-0.4
19167,female,3.4,48.0,-0.4
18939,male,3.7,39.0,-0.4
7094,female,2.4,31.3,-0.4
18817,female,3.7,40.0,-0.4
18878,male,3.0,43.0,-0.4
18839,male,3.6,45.0,-0.4
18791,female,3.1,44.0,-0.4
11404,female,2.8,36.0,-0.4
6183,female,3.1,35.0,-0.4
20528,male,3.2,37.0,-0.4
18855,female,3.0,42.0,-0.4
11788,female,2.8,45.0,-0.4
18790,male,3.1,30.0,-0.4
9445,female,2.9,35.0,-0.41
17623,female,2.8,32.5,-0.41
5036,female,2.1,40.0,-0.41
1194,female,3.1,47.0,-0.41
4464,female,2.9,35.0,-0.41
20343,male,3.1,35.0,-0.41
1180,male,4.0,39.0,-0.41
5249,male,3.6,28.5,-0.41
1487,female,3.6,40.0,-0.41
15456,female,3.4,40.0,-0.41
10349,male,3.0,34.0,-0.41
10220,male,3.1,33.0,-0.41
20488,female,3.5,32.0,-0.41
19794,male,2.4,32.0,-0.41
1520,male,2.9,44.0,-0.41
4422,male,3.3,42.0,-0.41
2372,female,2.6,38.0,-0.41
3364,female,3.1,30.0,-0.42
15318,female,2.4,25.0,-0.42
8386,female,3.1,36.5,-0.42
13044,female,3.6,34.0,-0.42
8677,male,3.6,35.0,-0.42
12291,male,3.9,33.0,-0.42
10502,female,3.5,47.0,-0.42
1608,male,3.1,39.0,-0.42
13495,female,3.2,39.0,-0.42
8265,female,3.7,36.0,-0.42
2614,male,3.6,41.0,-0.42
15288,female,2.8,28.0,-0.42
8100,female,3.1,42.0,-0.43
19034,male,3.6,32.5,-0.43
19460,male,3.6,37.0,-0.43
2288,female,2.4,33.5,-0.43
21531,female,3.6,42.0,-0.43
18524,male,3.5,37.0,-0.43
6295,male,3.6,33.0,-0.43
13839,female,2.7,39.0,-0.43
630,male,2.5,30.3,-0.43
10276,female,2.7,29.5,-0.43
14149,male,3.7,29.0,-0.43
5920,female,3.3,39.0,-0.43
8927,female,3.6,42.0,-0.43
16585,male,2.8,42.0,-0.43
6540,female,3.6,31.0,-0.43
903,male,2.9,40.0,-0.43
14546,female,2.5,42.0,-0.43
4019,male,2.7,28.0,-0.43
2767,female,3.2,30.0,-0.43
17998,male,3.5,35.0,-0.43
18765,female,3.4,40.0,-0.43
14660,female,3.4,38.0,-0.43
6990,male,3.1,30.0,-0.43
20362,female,2.6,39.0,-0.44
12394,female,3.1,29.0,-0.44
17907,male,4.0,39.0,-0.44
15193,female,3.3,34.0,-0.44
8369,male,3.5,34.0,-0.44
21380,male,3.0,35.0,-0.44
4623,female,2.4,42.0,-0.44
17861,male,3.4,44.0,-0.44
4198,male,3.3,17.0,-0.44
17100,female,3.3,35.5,-0.44
20315,male,3.4,34.0,-0.44
17385,female,3.3,29.0,-0.44
14239,male,3.1,31.0,-0.44
6719,female,2.8,36.0,-0.44
12382,female,2.6,39.0,-0.44
20527,female,3.2,38.0,-0.44
16086,male,3.7,33.0,-0.44
5607,female,2.2,31.5,-0.45
18033,female,3.5,46.0,-0.45
2099,female,2.4,31.0,-0.45
19097,female,2.4,48.0,-0.45
3161,female,3.1,33.0,-0.45
11157,female,3.8,31.0,-0.45
5095,male,3.0,32.0,-0.45
17874,female,3.6,45.0,-0.45
17300,male,3.2,43.0,-0.45
20285,female,3.7,42.0,-0.45
1771,male,3.7,38.0,-0.45
11839,male,3.5,34.0,-0.45
13477,female,3.0,41.0,-0.45
1582,female,3.6,31.0,-0.45
18744,female,3.3,41.0,-0.46
4439,female,3.1,44.0,-0.46
6794,male,3.6,30.7,-0.46
7513,male,3.2,30.0,-0.46
14642,female,3.8,31.0,-0.46
10759,male,3.6,39.0,-0.46
7928,female,3.3,36.0,-0.46
7179,male,3.1,34.5,-0.46
18190,female,3.2,37.0,-0.46
3095,female,3.2,35.0,-0.46
8529,male,3.1,29.0,-0.46
6403,male,3.1,36.0,-0.46
2032,female,3.4,33.0,-0.46
10151,male,3.2,32.0,-0.47
6549,male,3.0,35.0,-0.47
4258,male,4.0,43.0,-0.47
21412,male,3.4,39.0,-0.47
2284,male,2.4,32.0,-0.47
5547,female,3.7,45.0,-0.47
5611,male,3.3,34.0,-0.47
12600,female,3.3,27.5,-0.47
14152,male,3.3,32.0,-0.47
8375,female,3.1,30.0,-0.47
19557,male,3.2,37.0,-0.47
1405,female,3.0,40.0,-0.47
12577,female,3.1,31.0,-0.47
21246,male,3.6,41.0,-0.47
21398,male,3.7,36.0,-0.47
14912,male,3.2,39.0,-0.47
1846,male,3.4,35.0,-0.47
14844,male,3.5,35.0,-0.47
17286,male,3.3,41.0,-0.47
4960,female,2.2,37.0,-0.47
6370,female,3.3,36.0,-0.48
7512,male,3.5,33.0,-0.48
1281,male,3.1,35.5,-0.48
21131,female,3.1,38.0,-0.48
3020,female,3.4,43.0,-0.48
8724,female,2.4,30.0,-0.48
19536,female,3.2,41.0,-0.48
2683,male,3.3,38.0,-0.48
20497,female,3.1,37.0,-0.48
19869,male,3.3,36.0,-0.48
12672,female,3.0,35.5,-0.48
8306,female,3.4,41.0,-0.48
2730,female,2.7,33.5,-0.48
3430,male,3.4,35.0,-0.48
3476,female,3.9,38.0,-0.48
4460,male,3.0,40.5,-0.48
7940,male,3.3,30.0,-0.48
11889,male,2.3,26.0,-0.49
15998,female,2.9,31.5,-0.49
10204,female,2.5,37.0,-0.49
9595,male,3.4,35.0,-0.49
5319,female,3.2,39.0,-0.49
853,male,3.7,35.0,-0.49
5268,female,3.3,44.0,-0.49
54,female,3.7,31.0,-0.49
5774,female,3.3,41.0,-0.49
7054,female,2.9,25.0,-0.49
5340,male,2.9,36.0,-0.49
10313,female,2.7,41.0,-0.49
14409,male,2.9,35.0,-0.49
15989,female,3.1,33.0,-0.49
3717,female,3.4,37.0,-0.5
4063,male,3.3,35.0,-0.5
4917,female,2.9,33.0,-0.5
16497,female,3.3,31.0,-0.5
6696,male,2.7,28.0,-0.5
14047,female,2.7,36.0,-0.5
13442,female,2.9,42.0,-0.5
14783,female,3.3,46.0,-0.5
13457,female,2.5,43.0,-0.5
17550,female,2.3,36.5,-0.5
14787,female,4.1,44.0,-0.5
1291,female,3.0,36.0,-0.5
21452,female,3.8,35.0,-0.51
7601,female,2.8,25.7,-0.51
13605,female,3.8,43.0,-0.51
18750,female,3.1,39.0,-0.51
21035,female,3.0,36.0,-0.51
2220,male,3.6,38.0,-0.51
10916,male,3.2,31.0,-0.51
18095,female,3.7,41.0,-0.51
9364,male,2.9,37.0,-0.51
16474,female,2.5,48.0,-0.51
20484,male,3.5,34.0,-0.51
16915,female,2.4,37.0,-0.51
9510,male,2.5,36.5,-0.51
4744,female,3.3,36.0,-0.51
10947,male,3.8,33.5,-0.51
3041,female,4.0,39.0,-0.51
3203,female,3.8,38.0,-0.51
5404,female,2.8,35.0,-0.51
427,male,3.4,37.0,-0.51
3073,male,2.9,35.0,-0.52
11622,female,2.7,36.0,-0.52
16526,male,3.3,30.0,-0.52
2243,male,3.2,32.0,-0.52
652,male,3.6,23.5,-0.52
15442,male,3.4,29.0,-0.52
11389,male,2.7,30.0,-0.52
20276,female,3.4,41.5,-0.52
9808,male,3.3,30.5,-0.52
1917,male,3.7,36.0,-0.52
13077,male,3.8,37.0,-0.52
15857,male,3.5,39.0,-0.52
21771,male,2.3,39.0,-0.52
17217,male,3.4,35.0,-0.52
12552,female,3.0,27.0,-0.52
14290,female,2.9,36.0,-0.52
18031,male,3.4,37.0,-0.52
12610,female,3.7,33.0,-0.52
991,male,3.2,39.0,-0.52
11450,female,3.1,35.0,-0.52
11969,female,2.5,34.5,-0.53
4683,male,3.0,32.0,-0.53
9321,male,3.5,31.0,-0.53
3200,male,3.1,31.0,-0.53
19013,female,3.7,43.0,-0.53
938,male,3.4,31.0,-0.53
15999,male,3.2,33.0,-0.53
4471,male,3.3,36.0,-0.53
12019,female,3.5,31.0,-0.53
